field_1,lat,long,Hub distance_HubDist,HubName,HubDist
"6392",47.5389,-122.242,,"903046",2.99422278170959
"6393",47.5655,-121.89,,"903062",5.84961862842625
"6394",47.5194,-122.375,,"903026",2.94433558784174
"6395",47.7735,-122.273,,"903044",1.45043938611537
"6396",47.5379,-122.264,,"903069",1.78725344403568
"6397",47.7141,-122.213,,"903089",0.673782623720891
"6398",47.3177,-122.21,,"903047",1.4026990977214
"6399",47.6488,-122.385,,"903025",0.945846575225775
"6400",47.3997,-122.313,,"903035",0.669831504215964
"6401",47.7009,-122.301,,"903040",1.29954151094987
"6402",47.67,-122.284,,"903038",1.4021788688609
"6403",47.5506,-122.395,,"903026",0.795832744975414
"6404",47.2559,-122.007,,"903096",3.75222636443049
"6405",47.5664,-121.999,,"903061",2.6167654244225
"6406",47.6745,-122.054,,"903071",1.18623867491076
"6407",47.7326,-122.234,,"903089",2.12054175412523
"6408",47.3897,-122.051,,"903060",1.46030293259343
"6409",47.7321,-122.198,,"903089",2.07602980013589
"6410",47.4909,-122.203,,"903050",0.808518651058402
"6411",47.6948,-122.395,,"903027",2.02709837744465
"6412",47.5755,-122.07,,"903061",1.99346396662065
"6413",47.361,-122.281,,"903045",2.60861380069947
"6414",47.3548,-122.002,,"903060",1.8720776269174
"6415",47.6656,-122.406,,"903027",1.07544248314051
"6416",47.5989,-122.039,,"903061",3.4021202445957
"6417",47.7373,-122.35,,"903029",0.360243066197247
"6418",47.3815,-122.313,,"903035",1.30371425230033
"6419",47.5055,-122.26,,"10000051",2.40055273082266
"6420",47.3661,-122.173,,"10000050",1.71947288774602
"6421",47.3228,-122.08,,"903060",4.2509517403317
"6422",47.614,-122.041,,"903071",3.26699956251109
"6423",47.4837,-122.148,,"903050",2.82353191816575
"6424",47.6332,-122.362,,"903076",0.335722843624965
"6425",47.7435,-122.296,,"903044",1.02429306275717
"6426",47.3109,-122.229,,"903047",1.03910746662445
"6427",47.3564,-122.04,,"903060",1.30975715179495
"6428",47.7597,-122.263,,"903044",0.881105933335496
"6429",47.7597,-122.263,,"903044",0.881105933335496
"6430",47.75,-122.024,,"903074",1.77667012536613
"6431",47.3623,-122.09,,"903060",2.93166806194854
"6432",47.7231,-122.229,,"903089",1.42689641411682
"6433",47.6684,-122.368,,"903027",0.711125198556242
"6434",47.5936,-122.301,,"903041",1.29919232255781
"6435",47.4339,-122.192,,"903050",3.25152210422919
"6436",47.3063,-122.359,,"903075",2.49240924959793
"6437",47.5322,-122.049,,"903061",1.24217729588432
"6438",47.5312,-122.392,,"903026",2.07409501604387
"6439",47.3207,-122.209,,"903047",1.61511196743779
"6440",47.6214,-122.119,,"903073",0.544921437281872
"6441",47.5535,-122.377,,"903026",0.735067648630141
"6442",47.2849,-122.251,,"903047",1.81733884260113
"6443",47.5836,-122.2,,"903046",1.59363278405575
"6444",47.5675,-122.019,,"903061",1.86418135932172
"6445",47.3684,-122.318,,"903035",2.07453880813961
"6446",47.4564,-122.162,,"903050",2.68961762822068
"6447",47.6969,-122.046,,"903071",2.76907473110392
"6448",47.6757,-122.362,,"903028",0.360056062001971
"6449",47.3782,-122.228,,"903045",0.429184290086744
"6450",47.6289,-122.309,,"903037",0.772665984054915
"6451",47.5925,-122.391,,"903026",2.17380695991503
"6452",47.5643,-122.16,,"903073",4.09703878369166
"6453",47.5199,-122.184,,"903050",2.99599553553949
"6454",47.6653,-122.194,,"903051",0.921886337555728
"6455",47.5754,-122.414,,"903026",1.56643665267301
"6456",47.554,-122.306,,"903069",1.00446236925261
"6457",47.3118,-122.337,,"903075",1.39111262093785
"6458",47.6903,-121.929,,"903062",2.9646053773184
"6459",47.6801,-122.357,,"903028",0.178361920472239
"6460",47.5378,-122.043,,"903061",0.908476434455195
"6461",47.6582,-122.122,,"903057",2.26765559004445
"6462",47.6598,-122.349,,"903028",1.28135519673976
"6463",47.3107,-122.397,,"903075",4.16355464638192
"6464",47.4855,-121.698,,"903063",4.03949981414901
"6465",47.5506,-122.101,,"903061",2.40593486785961
"6466",47.7201,-122.308,,"903040",0.467642154388581
"6467",47.6513,-122.386,,"903027",1.06618481465041
"6468",47.5551,-122.001,,"903061",2.29662576124691
"6469",47.7309,-122.058,,"903074",3.44353555687814
"6470",47.6802,-122.358,,"903028",0.21173564054056
"6471",47.5489,-122.398,,"903026",0.963884733697508
"6472",47.7767,-122.365,,"903029",2.47633481409092
"6473",47.6729,-122.148,,"903057",1.19872833004949
"6474",47.35,-122.322,,"903075",2.24890699134977
"6475",47.7352,-122.201,,"903089",2.22742319323614
"6476",47.7397,-122.324,,"903029",1.18840255220867
"6477",47.5756,-122.158,,"903073",3.33492437548732
"6478",47.7347,-122.193,,"903089",2.33771252753086
"6479",47.5481,-121.886,,"903062",7.06542739285221
"6480",47.3733,-122.422,,"903023",5.52496083842851
"6481",47.44,-122.145,,"903050",4.02911742308637
"6482",47.3601,-122.046,,"903060",1.22448943762143
"6483",47.3057,-122.216,,"903047",0.533343940947907
"6484",47.3732,-122.129,,"10000050",3.46898447206982
"6485",47.3088,-122.273,,"903075",1.82937268636211
"6486",47.6724,-121.865,,"903062",2.81671805529358
"6487",47.5304,-122.353,,"903026",2.67928694000696
"6488",47.6604,-122.401,,"903027",0.942814727891346
"6489",47.6002,-121.98,,"903062",4.54788485211352
"6490",47.5747,-122.145,,"903073",3.21203072880609
"6491",47.262,-122.22,,"903047",2.49302193194471
"6492",47.3568,-122.038,,"903060",1.25272957277001
"6493",47.6413,-122.405,,"903025",0.2613063154302
"6494",47.4294,-122.343,,"903035",2.30828744487015
"6495",47.7097,-122.013,,"903074",2.68275306116647
"6496",47.4434,-121.774,,"903063",3.2600917528869
"6497",47.3146,-122.351,,"903075",1.98578568193234
"6498",47.6838,-122.362,,"903028",0.522296442732695
"6499",47.5309,-122.354,,"903026",2.62340499504073
"6500",47.4012,-122.025,,"903060",1.88680076692179
"6501",47.6659,-122.327,,"903033",0.201716930778139
"6502",47.6515,-122.277,,"903038",1.91196595622231
"6503",47.3942,-122.16,,"10000050",2.15835340391114
"6504",47.5983,-122.202,,"903052",1.94816230363539
"6505",47.5799,-122.4,,"903026",1.41479093364249
"6506",47.5886,-122.287,,"903041",1.67697990381275
"6507",47.5269,-122.171,,"903050",3.69238838194148
"6508",47.6388,-122.218,,"903052",1.13146367815665
"6509",47.3725,-122.073,,"903060",2.02102206150141
"6510",47.7532,-122.318,,"903029",1.62999596677029
"6511",47.338,-122.333,,"903075",1.74458805550864
"6512",47.6819,-122.208,,"903051",0.424913264524731
"6513",47.3643,-122.09,,"903060",2.89624132729064
"6514",47.3901,-122.071,,"903060",2.21875515067776
"6515",47.5249,-122.319,,"903069",2.82543629369119
"6516",47.6164,-122.115,,"903073",0.769808746131012
"6517",47.2099,-122.001,,"903096",0.803481103233775
"6518",47.3766,-122.115,,"903060",3.99259262592256
"6519",47.6914,-122.352,,"903028",0.943245151289121
"6520",47.7393,-122.2,,"903089",2.51167803589638
"6521",47.5227,-122.372,,"903026",2.75642986259952
"6522",47.5539,-122.001,,"903061",2.28584393533155
"6523",47.4291,-122.292,,"10000051",3.1624568460012
"6524",47.6106,-122.055,,"903071",3.34786182992134
"6525",47.6228,-122.104,,"903073",1.25210804871949
"6526",47.2674,-122.072,,"903096",5.96780288701425
"6527",47.4655,-122.174,,"903050",1.8704152095789
"6528",47.4655,-122.174,,"903050",1.8704152095789
"6529",47.559,-122.146,,"903073",4.28608930034335
"6530",47.4485,-121.776,,"903063",2.89826367032287
"6531",47.6543,-122.347,,"903033",1.02963571439391
"6532",47.4335,-122.338,,"903072",2.29620313058334
"6533",47.7249,-122.298,,"903040",0.366114872867592
"6534",47.5508,-122.268,,"903069",1.01445982933356
"6535",47.6988,-122.202,,"903089",0.74924710481042
"6536",47.5911,-122.018,,"903061",3.1891822403128
"6537",47.7433,-122.094,,"903054",3.03450152707078
"6538",47.6188,-122.064,,"903071",2.75548237723408
"6539",47.5413,-122.216,,"903046",2.92854673230769
"6540",47.6428,-122.302,,"903038",1.59777070138118
"6541",47.7251,-122.11,,"903057",2.82531029196604
"6542",47.5516,-122.382,,"903026",0.71378453817026
"6543",47.2959,-122.166,,"903047",2.42533727494703
"6544",47.5683,-122.178,,"903046",2.7815542191286
"6545",47.5898,-122.004,,"903061",3.46864700930867
"6546",47.3862,-122.029,,"903060",0.837234639180352
"6547",47.7615,-122.309,,"903044",1.51871890827476
"6548",47.7222,-122.177,,"903054",2.43364908498559
"6549",47.2757,-122.145,,"903047",3.74171880359963
"6550",47.3627,-122.108,,"903060",3.74459534933904
"6551",47.5065,-122.364,,"903072",2.97682335027184
"6552",47.5773,-122.406,,"903026",1.40028381528075
"6553",47.7435,-122.317,,"903040",1.87371731277822
"6554",47.7144,-122.204,,"903089",0.872876222157817
"6555",47.6696,-122.416,,"903027",1.55374271788152
"6556",47.5385,-122.355,,"903026",2.19547629792823
"6557",47.6885,-122.113,,"903057",1.19488745341438
"6558",47.5434,-122.293,,"903069",1.13481119913127
"6559",47.4798,-122.344,,"903072",0.927134215729614
"6560",47.7242,-122.032,,"903074",2.52155139964692
"6561",47.3883,-122.05,,"903060",1.3576178433611
"6562",47.5011,-122.375,,"903072",2.89736987156952
"6563",47.6944,-122.288,,"903040",1.80236319536275
"6564",47.456,-122.209,,"903050",1.63783564997173
"6565",47.6259,-122.111,,"903073",0.99445422192157
"6566",47.548,-122.356,,"903026",1.74895410246766
"6567",47.354,-121.999,,"903060",2.01123228874936
"6568",47.3504,-122.141,,"10000050",3.57170499103864
"6569",47.5388,-122.387,,"903026",1.54130651219956
"6570",47.5088,-122.338,,"903072",2.90791936985181
"6571",47.5873,-122.29,,"903041",1.73600388398022
"6572",47.6726,-122.386,,"903027",0.437521505283284
"6573",47.3424,-122.289,,"903075",1.89468207251996
"6574",47.6848,-122.389,,"903027",1.28818235806746
"6575",47.6233,-122.108,,"903073",1.07409040436472
"6576",47.6872,-122.185,,"903051",1.25281155449039
"6577",47.5375,-122.07,,"903061",1.29645368897943
"6578",47.6478,-122.029,,"903071",1.7941917617309
"6579",47.3036,-122.377,,"903075",3.35290604588693
"6580",47.7675,-122.315,,"903044",1.95707183104386
"6581",47.6451,-122.35,,"903076",0.671335790943409
"6582",47.5449,-122.388,,"903026",1.11917797704946
"6583",47.5112,-122.359,,"903072",3.20474706829214
"6584",47.5714,-122.385,,"903026",0.725276111146117
"6585",47.3514,-122.167,,"10000050",2.64089988569327
"6586",47.5542,-122.265,,"903069",1.03399659357331
"6587",47.6616,-121.999,,"903071",3.03568857673714
"6588",47.7165,-122.319,,"903040",1.0023849514354
"6589",47.4865,-121.802,,"903063",0.878977485475278
"6590",47.6111,-122.009,,"903071",4.16878536522843
"6591",47.7083,-122.308,,"903040",0.909443538033263
"6592",47.4324,-122.184,,"903050",3.45563566412774
"6593",47.3263,-122.305,,"903075",0.563935613259753
"6594",47.6019,-122.13,,"903073",1.26104797046912
"6595",47.4755,-122.145,,"903050",2.96491127645328
"6596",47.6495,-122.185,,"903052",1.77634330109565
"6597",47.6622,-122.171,,"903051",1.88776198043864
"6598",47.7443,-122.17,,"903054",0.943538072201258
"6599",47.5512,-122.371,,"903026",1.04875343429222
"6600",47.3196,-122.399,,"903075",4.22139386215592
"6601",47.6122,-122.009,,"903071",4.10910637567497
"6602",47.7193,-122.127,,"903057",2.1588658858011
"6603",47.6162,-122.174,,"903052",1.4890007803944
"6604",47.6863,-122.093,,"903071",2.34180996241612
"6605",47.6191,-122.145,,"903073",0.680288464663835
"6606",47.6842,-122.341,,"903028",0.785095161771869
"6607",47.3329,-122.2,,"903047",2.54429470474535
"6608",47.7446,-122.332,,"903029",0.813137844553349
"6609",47.4944,-122.165,,"903050",2.25525684127294
"6610",47.4048,-122.178,,"10000050",1.97050661985134
"6611",47.6642,-122.291,,"903038",1.02748350950452
"6612",47.3659,-122.017,,"903060",0.832493363884425
"6613",47.6913,-122.115,,"903057",1.1118920734351
"6614",47.5718,-121.996,,"903061",2.91640237566124
"6615",47.5101,-122.151,,"903050",3.39613018343264
"6616",47.52,-122.365,,"903026",3.03641932325295
"6617",47.7662,-122.114,,"903054",2.14995854394181
"6618",47.2956,-122.374,,"903075",3.43779268058675
"6619",47.7608,-122.361,,"903029",1.38033963535145
"6620",47.2625,-122.308,,"903075",3.87863327557534
"6621",47.2669,-122.254,,"903047",2.75183852011593
"6622",47.354,-122.293,,"903075",2.55778576645725
"6623",47.3344,-122.216,,"903047",2.51226423811335
"6624",47.4375,-122.176,,"903050",3.27817160049524
"6625",47.4375,-122.176,,"903050",3.27817160049524
"6626",47.3864,-122.223,,"903045",0.633471886828313
"6627",47.691,-122.129,,"903057",0.467750684342085
"6628",47.7122,-122.231,,"903089",0.891063999574178
"6629",47.7616,-122.365,,"903029",1.5127881495141
"6630",47.7757,-122.391,,"903029",3.01071752165593
"6631",47.6967,-122.342,,"903028",1.43360105170334
"6632",47.6849,-122.376,,"903027",1.30587931865796
"6633",47.7698,-122.167,,"903054",1.1440289704669
"6634",47.7604,-122.329,,"903029",1.55397808870723
"6635",47.5327,-122.054,,"903061",1.22506139041109
"6636",47.7379,-122.224,,"903089",2.33915808279146
"6637",47.7264,-122.104,,"903057",3.04342012197555
"6638",47.5936,-122.054,,"903061",3.00709389054073
"6639",47.5163,-121.878,,"903063",4.75830332461363
"6640",47.4579,-122.164,,"903050",2.55266204090577
"6641",47.2955,-122.362,,"903075",2.95332597039406
"6642",47.3497,-122.317,,"903075",2.17714031409465
"6643",47.6363,-122.117,,"903073",1.28198743723167
"6644",47.3408,-122.335,,"903075",1.95387046657926
"6645",47.3627,-122.087,,"903060",2.78875565644496
"6646",47.3794,-122.022,,"903060",0.524363996321255
"6647",47.3729,-122.183,,"10000050",1.06392669118688
"6648",47.565,-122.284,,"903069",0.416726355860424
"6649",47.7649,-122.098,,"903054",2.83230511959176
"6650",47.725,-122.174,,"903054",2.20195087810927
"6651",47.6668,-122.285,,"903038",1.31492247808648
"6652",47.4426,-122.342,,"903072",1.67027652419002
"6653",47.5868,-122.033,,"903061",2.64601955130631
"6654",47.7166,-122.201,,"903089",1.07900432175534
"6655",47.488,-121.787,,"903063",0.202097881398245
"6656",47.4559,-122.289,,"10000051",1.31284853400517
"6657",47.4511,-122.121,,"903050",4.5293116456304
"6658",47.7155,-122.104,,"903057",2.43794289415305
"6659",47.6853,-122.366,,"903028",0.724358079185047
"6660",47.5495,-122.377,,"903026",0.952308533133456
"6661",47.6918,-122.216,,"903089",0.878476167477031
"6662",47.6962,-122.312,,"903040",1.74357843007371
"6663",47.5999,-122.176,,"903052",2.20284497557019
"6664",47.5533,-122.098,,"903061",2.27563898291514
"6665",47.6655,-122.363,,"903028",0.934312095750158
"6666",47.6249,-122.024,,"903071",2.98627901546737
"6667",47.2864,-122.357,,"903075",3.16487068058634
"6668",47.6833,-122.398,,"903027",1.34941005776639
"6669",47.3343,-122.194,,"903047",2.73709499907906
"6670",47.4496,-122.155,,"903050",3.23859329425971
"6671",47.7735,-122.371,,"903029",2.37201183738466
"6672",47.5958,-122.175,,"903052",2.46770727204577
"6673",47.688,-122.164,,"903057",1.18699368792524
"6674",47.5937,-122.116,,"903073",1.9491621167709
"6675",47.497,-122.357,,"903072",2.24553252230878
"6676",47.4564,-122.211,,"903050",1.61565511774639
"6677",47.4917,-122.167,,"903050",2.09137899342123
"6678",47.5334,-121.867,,"903063",4.90321181365217
"6679",47.5112,-122.167,,"903050",2.90193752633366
"6680",47.7125,-122.32,,"903040",1.13714647195721
"6681",47.3875,-122.032,,"903060",0.930480295959878
"6682",47.6726,-122.298,,"903038",0.887768646419666
"6683",47.4367,-122.463,,"903023",0.861379891232071
"6684",47.7648,-122.37,,"903029",1.82189876473869
"6685",47.5371,-121.756,,"903063",3.50135770432228
"6686",47.4798,-122.343,,"903072",0.917772706958855
"6687",47.695,-121.918,,"903062",3.21093281850588
"6688",47.5503,-122.285,,"903069",0.60971326226891
"6689",47.7012,-122.187,,"903089",1.35582565693947
"6690",47.4006,-122.322,,"903035",0.304113552378753
"6691",47.6374,-122.064,,"903071",1.47048706660222
"6692",47.328,-122.341,,"903075",1.62984836409889
"6693",47.7313,-122.229,,"903089",1.95238965143218
"6694",47.773,-122.371,,"903029",2.34085454398544
"6695",47.3741,-122.15,,"10000050",2.48849835061718
"6696",47.7064,-122.342,,"903028",2.06038469833851
"6697",47.4823,-122.031,,"903061",4.76902130375511
"6698",47.4815,-122.331,,"903072",1.0969666227294
"6699",47.616,-122.115,,"903073",0.779545840713643
"6700",47.5196,-122.371,,"903026",2.97528324794568
"6701",47.7439,-122.174,,"903054",1.09233913681342
"6702",47.5002,-122.151,,"903050",3.0215689853423
"6703",47.6937,-122.298,,"903040",1.78939794667171
"6704",47.4734,-122.193,,"903050",0.826387347238549
"6705",47.6954,-122.292,,"903040",1.69517233682328
"6706",47.478,-122.278,,"10000051",0.340789700915984
"6707",47.359,-122.05,,"903060",1.40334778642363
"6708",47.6899,-122.217,,"903089",1.0115399448467
"6709",47.6554,-122.134,,"903057",2.33456837397361
"6710",47.6768,-122.31,,"903038",0.847644433322781
"6711",47.3812,-122.168,,"10000050",1.59266978703078
"6712",47.5975,-122.038,,"903061",3.31376079003878
"6713",47.526,-121.81,,"903063",2.76267021048902
"6714",47.526,-121.81,,"903063",2.76267021048902
"6715",47.6413,-122.354,,"903076",0.354317297860094
"6716",47.5838,-122.027,,"903061",2.55124821284664
"6717",47.5755,-122.289,,"903069",1.14195439823922
"6718",47.7325,-122.343,,"903029",0.74720697156662
"6719",47.6847,-122.368,,"903028",0.767120686587421
"6720",47.3336,-122.281,,"903075",1.67819571584797
"6721",47.4815,-121.714,,"903063",3.33128435348446
"6722",47.3862,-122.304,,"903035",1.34416871267282
"6723",47.7185,-122.226,,"903089",1.07999106779102
"6724",47.534,-122.346,,"903026",2.71376702734818
"6725",47.5162,-122.274,,"10000051",2.91370096514299
"6726",47.615,-122.117,,"903073",0.724823539932538
"6727",47.5518,-122.37,,"903026",1.05898256154071
"6728",47.6902,-122.306,,"903038",1.79178677761477
"6729",47.4444,-122.351,,"903072",1.63246956485305
"6730",47.4782,-122.035,,"903061",5.01896129290269
"6731",47.357,-122.04,,"903060",1.27114695764255
"6732",47.7311,-122.036,,"903074",2.46612312276574
"6733",47.5274,-122.345,,"903026",3.07671941527372
"6734",47.6259,-122.194,,"903052",0.376078854409461
"6735",47.6876,-122.395,,"903027",1.55510275701365
"6736",47.5772,-122.001,,"903061",2.93973665252371
"6737",47.3926,-122.167,,"10000050",1.81387151849258
"6738",47.5263,-122.286,,"903069",2.26633709047605
"6739",47.2843,-122.357,,"903075",3.26861768132855
"6740",47.2737,-122.153,,"903047",3.46763925187948
"6741",47.3542,-122.098,,"903060",3.47523840147303
"6742",47.3171,-122.279,,"903075",1.42037617323697
"6743",47.6244,-122.109,,"903073",1.04710341051396
"6744",47.4944,-121.789,,"903063",0.378281486007034
"6745",47.6931,-122.342,,"903028",1.21283551001669
"6746",47.7687,-122.036,,"903074",2.84502038049128
"6747",47.5071,-122.194,,"903050",2.00332049339295
"6748",47.5807,-122.291,,"903069",1.51091248425011
"6749",47.3111,-122.35,,"903075",1.98858975674059
"6750",47.3322,-122.173,,"903047",3.15260397602454
"6751",47.5517,-122.268,,"903069",0.980629859187331
"6752",47.7548,-122.316,,"903029",1.76410065047611
"6753",47.5619,-122.405,,"903026",0.79684387713999
"6754",47.5257,-122.357,,"903026",2.84321587941621
"6755",47.3599,-122.188,,"10000050",1.62070776267245
"6756",47.7051,-122.223,,"903089",0.344899845832439
"6757",47.5932,-121.983,,"903061",4.30339634372576
"6758",47.3634,-122.086,,"903060",2.73026110722471
"6759",47.4952,-122.172,,"903050",1.99720085370084
"6760",47.732,-122.231,,"903089",2.02925408196655
"6761",47.2938,-122.348,,"903075",2.50541153658673
"6762",47.317,-122.385,,"903075",3.56508465104455
"6763",47.3552,-122.026,,"903060",1.31906754042006
"6764",47.6284,-122.312,,"903037",0.651187198788259
"6765",47.5919,-122.251,,"903046",1.05279475433003
"6766",47.7551,-122.353,,"903029",0.88974616261529
"6767",47.6605,-122.189,,"903051",1.32715754694863
"6768",47.6715,-122.162,,"903057",1.63143428304229
"6769",47.6721,-122.323,,"903033",0.660025057567526
"6770",47.5294,-122.357,,"903026",2.62655787727351
"6771",47.6998,-122.366,,"903028",1.59769888210452
"6772",47.5306,-122.227,,"903046",3.55926342396481
"6773",47.6886,-122.378,,"903027",1.53777752716951
"6774",47.3842,-122.036,,"903060",0.752437299523875
"6775",47.4924,-122.312,,"10000051",1.83463934755011
"6776",47.4956,-122.174,,"903050",1.93435979321127
"6777",47.6288,-122.284,,"903041",1.28271537764872
"6778",47.6465,-122.357,,"903076",0.68957841647036
"6779",47.5842,-121.992,,"903061",3.57337846351414
"6780",47.7736,-122.296,,"903044",1.63478816454656
"6781",47.4868,-122.303,,"10000051",1.26256288473162
"6782",47.492,-122.224,,"903050",1.13298064334647
"6783",47.6491,-122.061,,"903071",0.675841126770664
"6784",47.6491,-122.061,,"903071",0.675841126770664
"6785",47.6042,-122.303,,"903041",0.636240323332442
"6786",47.632,-122.092,,"903071",2.26275971189553
"6787",47.5865,-122.056,,"903061",2.52740536915188
"6788",47.6392,-122.165,,"903052",1.93800671030727
"6789",47.6297,-122.114,,"903073",1.01515413436819
"6790",47.606,-122.125,,"903073",1.01099050293419
"6791",47.5977,-121.976,,"903062",4.55540253131756
"6792",47.286,-122.218,,"903047",0.832630538995075
"6793",47.7603,-122.307,,"903044",1.40111550910716
"6794",47.7234,-122.066,,"903071",4.47204398542771
"6795",47.6744,-122.353,,"903028",0.259138708897965
"6796",47.3999,-122.211,,"10000050",1.34922899585859
"6797",47.305,-122.215,,"903047",0.494518100209582
"6798",47.5998,-122.016,,"903061",3.77028111613018
"6799",47.6331,-122.166,,"903052",1.74213462184142
"6800",47.3423,-122.088,,"903060",3.49844503120671
"6801",47.4805,-121.762,,"903063",1.22515332563896
"6802",47.6294,-122.215,,"903052",0.639199185980906
"6803",47.3834,-122.027,,"903060",0.657718163042871
"6804",47.3431,-122.304,,"903075",1.70697854778495
"6805",47.7439,-122.301,,"903044",1.19892629190163
"6806",47.5699,-122.287,,"903069",0.747581884999591
"6807",47.4545,-122.187,,"903050",1.99953779959957
"6808",47.7775,-122.337,,"903029",2.48467417677421
"6809",47.6022,-122.021,,"903061",3.83410692237974
"6810",47.4417,-122.134,,"903050",4.34868484680213
"6811",47.6886,-122.361,,"903028",0.790497998299314
"6812",47.5561,-122.377,,"903026",0.619641853351567
"6813",47.3385,-122.262,,"903075",2.60511310180814
"6814",47.4163,-122.34,,"903035",1.41591851099704
"6815",47.752,-122.253,,"903044",1.21293727371813
"6816",47.5517,-122.36,,"903026",1.46165851638386
"6817",47.6203,-122.21,,"903052",0.568256593830341
"6818",47.3839,-122.321,,"903035",1.00073612572621
"6819",47.2142,-121.987,,"903096",0.750513116018227
"6820",47.5549,-122.311,,"903069",1.20972995070147
"6821",47.6946,-122.328,,"903033",2.12996556254102
"6822",47.6597,-122.29,,"903038",1.12781283008485
"6823",47.3541,-122.024,,"903060",1.41003538702658
"6824",47.4948,-121.776,,"903063",0.495563177907592
"6825",47.5501,-122.261,,"903069",1.31981995682607
"6826",47.5437,-122.291,,"903069",1.090770779195
"6827",47.4808,-121.781,,"903063",0.657686802450459
"6828",47.6243,-122.1,,"903073",1.45401095605565
"6829",47.5024,-122.32,,"903072",2.62962121239643
"6830",47.5803,-122.403,,"903026",1.50040910824262
"6831",47.4661,-122.145,,"903050",3.09687610832725
"6832",47.6304,-122.301,,"903041",1.28577042421532
"6833",47.3896,-122.034,,"903060",1.08713820453794
"6834",47.6875,-122.392,,"903027",1.50374022169326
"6835",47.514,-122.176,,"903050",2.80361160706787
"6836",47.7323,-122.116,,"903054",2.45512678374221
"6837",47.422,-122.153,,"10000050",3.62637915852065
"6838",47.3035,-122.283,,"903075",1.61352111626516
"6839",47.5952,-122.056,,"903061",3.12499067006707
"6840",47.6874,-122.214,,"903051",0.877803977728766
"6841",47.3439,-122.198,,"10000050",2.59467964727203
"6842",47.7006,-122.197,,"903089",0.911051035660803
"6843",47.5975,-122.196,,"903052",2.0229665334511
"6844",47.7349,-122.295,,"903040",1.06617604863704
"6845",47.7738,-122.266,,"903044",1.56581336035458
"6846",47.3137,-122.212,,"903047",1.11182536764948
"6847",47.6791,-122.402,,"903027",1.23759050716838
"6848",47.7481,-122.292,,"903044",0.69054917055366
"6849",47.5427,-122.265,,"903069",1.49632527642803
"6850",47.6652,-122.146,,"903057",1.68339511744259
"6851",47.4477,-121.77,,"903063",3.00170344115023
"6852",47.326,-122.273,,"903075",1.77259705127213
"6853",47.6916,-122.34,,"903028",1.1772665955361
"6854",47.4732,-122.188,,"903050",1.03876810972231
"6855",47.4523,-122.286,,"10000051",1.53809197037965
"6856",47.6466,-122.304,,"903038",1.31916741022728
"6857",47.7181,-122.371,,"903029",1.96817711257965
"6858",47.7091,-122.198,,"903089",0.882180534986019
"6859",47.6828,-122.353,,"903028",0.351297919001902
"6860",47.6855,-122.19,,"903051",0.998625799767079
"6861",47.6847,-122.064,,"903071",1.79731217598475
"6862",47.6308,-122.238,,"903052",1.70716037579549
"6863",47.3565,-122.016,,"903060",1.38201747702099
"6864",47.6617,-122.137,,"903057",1.89090519518718
"6865",47.369,-122.311,,"903035",2.12659786004793
"6866",47.7243,-122.21,,"903089",1.39219504857686
"6867",47.5401,-121.879,,"903063",5.63046009378314
"6868",47.625,-122.144,,"903073",0.713265198405412
"6869",47.5949,-122.296,,"903041",1.1881828424366
"6870",47.6802,-122.298,,"903038",1.27941960782271
"6871",47.363,-122.035,,"903060",0.801922187058055
"6872",47.5346,-122.353,,"903026",2.45596529978998
"6873",47.4051,-122.193,,"10000050",1.69260669878641
"6874",47.6673,-122.176,,"903051",1.52081299428539
"6875",47.6971,-122.101,,"903057",1.84001053331473
"6876",47.4243,-122.202,,"10000050",2.96620238479063
"6877",47.7492,-122.311,,"903044",1.51274235095206
"6878",47.5175,-122.393,,"903026",3.02116798832047
"6879",47.6256,-122.037,,"903071",2.60796877976039
"6880",47.6122,-122.137,,"903073",0.627147480031657
"6881",47.5137,-122.252,,"10000051",3.076025302946
"6882",47.4814,-122.189,,"903050",0.897581061598076
"6883",47.5121,-122.168,,"903050",2.91857981662345
"6884",47.3871,-122.224,,"903045",0.617300622045676
"6885",47.6879,-122.208,,"903051",0.834301311061572
"6886",47.4975,-122.231,,"903050",1.63474717833084
"6887",47.6321,-122.371,,"903076",0.732148203252085
"6888",47.5289,-122.28,,"903069",2.10481499256349
"6889",47.5294,-122.361,,"903026",2.52807860688933
"6890",47.3804,-122.32,,"903035",1.24617220849271
"6891",47.306,-122.375,,"903075",3.21468911732092
"6892",47.4958,-122.262,,"10000051",1.77361115674898
"6893",47.727,-122.339,,"903029",1.16995312203807
"6894",47.7601,-122.286,,"903044",0.594866778132777
"6895",47.7256,-122.211,,"903089",1.4728905201726
"6896",47.5576,-122.277,,"903069",0.428494731048286
"6897",47.5576,-122.277,,"903069",0.428494731048286
"6898",47.3762,-122.318,,"903035",1.55086084190246
"6899",47.2769,-122.333,,"903075",3.09366584506645
"6900",47.3241,-122.378,,"903075",3.25614157873994
"6901",47.6514,-122.407,,"903025",0.878330276549063
"6902",47.4738,-122.353,,"903072",0.797047195105924
"6903",47.7625,-122.36,,"903029",1.47212617065587
"6904",47.5878,-122.165,,"903073",2.75508216361354
"6905",47.768,-122.092,,"903054",3.15920872895933
"6906",47.6377,-121.985,,"903062",3.39932760896383
"6907",47.5845,-122.291,,"903069",1.77061865605848
"6908",47.6501,-122.395,,"903025",0.762136881364032
"6909",47.7445,-122.248,,"903044",1.55660860692821
