field_1,lat,long,park_distance_HubDist
"4292",47.3012,-122.218,0.134749104693949
"4293",47.2092,-121.997,0.187351913135226
"4294",47.637,-122.361,0.130720153663446
"4295",47.3764,-122.176,0.489269145748121
"4296",47.2931,-121.992,1.09625851056815
"4297",47.5416,-122.231,0.3496939093802
"4298",47.7554,-122.306,0.450733009057899
"4299",47.5446,-122.296,0.367309088050773
"4300",47.7621,-122.36,0.423919274052651
"4301",47.4457,-122.128,0.3240479649667
"4302",47.6451,-122.375,0.186240738965483
"4303",47.7298,-122.355,0.314607807354974
"4304",47.5167,-121.878,0.176956465794911
"4305",47.4282,-122.28,0.616721196067866
"4306",47.6822,-122.326,0.285345053110952
"4307",47.19,-122.013,0.239378411995652
"4308",47.4745,-122.343,0.170745816111395
"4309",47.5596,-122.27,0.0532949180617648
"4310",47.5421,-121.888,0.216052786380949
"4311",47.6442,-122.406,0.331203239750222
"4312",47.7222,-122.367,0.502449820477843
"4313",47.36,-122.178,0.427396800239613
"4314",47.5462,-122.277,0.276222037854375
"4315",47.726,-122.194,0.0728856300229082
"4316",47.7452,-122.224,0.475736459427269
"4317",47.3227,-122.384,0.173053843978241
"4318",47.7456,-122.315,0.367479424215668
"4319",47.7265,-122.206,0.81702608285724
"4320",47.7686,-122.317,0.151416899155888
"4321",47.727,-122.176,0.491098312701301
"4322",47.3364,-122.17,0.123270807508645
"4323",47.6508,-122.383,0.325031437821891
"4324",47.586,-122.295,0.0999496029615537
"4325",47.7274,-122.337,0.139431159308568
"4326",47.5155,-122.189,0.0776812190562492
"4327",47.6112,-122.126,0.274023172722981
"4328",47.7378,-121.912,2.36754402118632
"4329",47.4023,-122.273,0.261725495265725
"4330",47.5589,-122.264,0.1111832057731
"4331",47.6578,-122.28,0.169454432263902
"4332",47.7473,-122.285,0.0851537934889973
"4333",47.6729,-122.379,0.0890586045108674
"4334",47.1991,-122.013,0.192878301713621
"4335",47.6991,-122.235,0.490421812171289
"4336",47.6975,-122.316,0.485802767587085
"4337",47.4451,-121.768,0.638424147831961
"4338",47.4948,-122.134,0.314796925003168
"4339",47.4948,-122.134,0.314796925003168
"4340",47.6938,-122.34,0.33260980248422
"4341",47.3668,-122.09,0.0894966312788856
"4342",47.5404,-122.268,0.396497652496245
"4343",47.3694,-122.311,0.442636936217375
"4344",47.6698,-122.325,0.173011979157156
"4345",47.5338,-122.381,0.309152696543793
"4346",47.6423,-122.375,0.12103799838884
"4347",47.5438,-122.385,0.177915472119775
"4348",47.5213,-122.357,0.462382379154669
"4349",47.4501,-122.208,0.570080356697389
"4350",47.554,-122.189,0.642588116174044
"4351",47.6841,-122.291,0.330535833852215
"4352",47.6352,-122.358,0.0942849033880106
"4353",47.6731,-122.326,0.183347737159405
"4354",47.6646,-122.202,0.0605399702497516
"4355",47.742,-122.324,0.23033467263218
"4356",47.7114,-122.029,0.273822823567433
"4357",47.7228,-122.183,0.344536147421798
"4358",47.3205,-121.867,0.492935507587059
"4359",47.6526,-122.372,0.585243666408035
"4360",47.7099,-122.333,0.327734757808016
"4361",47.6719,-122.369,0.319908604162135
"4362",47.6638,-122.129,0.323188670934133
"4363",47.5828,-122.197,0.254101638094992
"4364",47.7004,-122.371,0.503548719842375
"4365",47.3344,-122.37,0.113776718994542
"4366",47.7315,-122.224,0.606071649320166
"4367",47.7356,-122.191,0.350919845951652
"4368",47.385,-122.085,0.646540389831451
"4369",47.425,-122.331,0.394271138552527
"4370",47.3414,-122.286,0.431393909624366
"4371",47.5392,-122.278,0.206323600683751
"4372",47.7345,-121.977,0.319047534012019
"4373",47.6604,-122.324,0.242076938355493
"4374",47.3356,-122.157,0.550996858500283
"4375",47.5123,-122.39,0.257205462462151
"4376",47.5501,-122.296,0.191679059175377
"4377",47.7069,-122.117,0.663991036811991
"4378",47.6642,-122.129,0.349937731923516
"4379",47.5513,-122.275,0.394318271299669
"4380",47.4638,-122.484,0.590419751637365
"4381",47.5489,-122.225,0.154287509545506
"4382",47.5068,-122.386,0.165916223766824
"4383",47.4398,-121.738,0.218473843163497
"4384",47.6718,-122.291,0.419796550858886
"4385",47.6772,-122.153,0.0460315626578106
"4386",47.5316,-121.764,0.907975840166174
"4387",47.3594,-122.04,0.429697096106234
"4388",47.5105,-122.36,0.170502805816599
"4389",47.3224,-122.122,1.91492621051929
"4390",47.55,-122.312,0.212114769420716
"4391",47.5525,-122.269,0.440092526234831
"4392",47.6805,-122.385,0.149562192595372
"4393",47.6733,-122.383,0.222670589823128
"4394",47.3808,-122.211,0.197057060325874
"4395",47.5927,-122.064,0.405120246882294
"4396",47.5745,-122.396,0.248581549594941
"4397",47.568,-122.153,0.166684470403702
"4398",47.5447,-121.883,0.345022007806402
"4399",47.4696,-122.298,0.685217521536719
"4400",47.6429,-122.327,0.0839177948544369
"4401",47.6911,-122.348,0.182535762972616
"4402",47.5811,-122.4,0.173451112149566
"4403",47.3531,-122.143,0.421335825020923
"4404",47.5596,-122.403,0.122665359474284
"4405",47.5704,-122.376,0.531766564550455
"4406",47.6529,-122.339,0.397401449025576
"4407",47.6289,-122.233,0.625809523297304
"4408",47.7437,-122.035,0.498937029778312
"4409",47.7027,-122.378,0.160298987318081
"4410",47.4605,-122.277,0.199849487185197
"4411",47.567,-122.033,0.369078280320038
"4412",47.5736,-122.393,0.317530261627809
"4413",47.4303,-122.067,0.547308134526357
"4414",47.6216,-122.015,0.845942171146465
"4415",47.6482,-122.393,0.465048031891684
"4416",47.4612,-122.069,0.490147253605853
"4417",47.3739,-122.29,0.184566799787365
"4418",47.5507,-122.261,0.484463230614557
"4419",47.3361,-122.175,0.335007699062599
"4420",47.7617,-122.061,0.38467963464399
"4421",47.3775,-122.165,0.091044942137529
"4422",47.4857,-122.361,0.354344583286556
"4423",47.7728,-121.9,2.53191401095796
"4424",47.644,-122.185,0.469096088802665
"4425",47.397,-122.321,0.342627996102897
"4426",47.6956,-122.392,0.0786597606461064
"4427",47.7396,-122.256,0.582937703427681
"4428",47.7618,-122.253,0.548545691246737
"4429",47.4612,-122.147,0.473885258764747
"4430",47.688,-122.038,0.289292601437352
"4431",47.4553,-122.174,0.215262184725817
"4432",47.3087,-122.088,1.23636398721761
"4433",47.5461,-122.377,0.456302247337052
"4434",47.6345,-122.366,0.320036227980971
"4435",47.7588,-122.376,0.226154167299324
"4436",47.3582,-122.191,0.344470607898325
"4437",47.6955,-121.861,0.132109081344462
"4438",47.5536,-122.383,0.118530562281488
"4439",47.6321,-122.064,0.586688117299302
"4440",47.7196,-122.02,0.142781170655466
"4441",47.3627,-122.199,0.162743075278963
"4442",47.6715,-122.382,0.175428493092548
"4443",47.6188,-122.285,0.0332845800401287
"4444",47.6929,-122.287,0.441183116962213
"4445",47.5314,-122.378,0.486635938610997
"4446",47.7651,-122.166,0.62676619835403
"4447",47.5053,-122.377,0.288055578542005
"4448",47.697,-122.365,0.33379542498304
"4449",47.679,-122.373,0.16127942320717
"4450",47.6198,-122.299,0.189896109871998
"4451",47.7367,-122.295,0.367393254665609
"4452",47.6371,-122.279,0.158643227845913
"4453",47.6075,-122.154,0.562497969251514
"4454",47.6245,-122.327,0.167817744685991
"4455",47.4465,-122.354,0.304044474972455
"4456",47.7574,-122.279,0.310560989372808
"4457",47.5305,-122.277,0.398154242689064
"4458",47.5357,-122.365,0.291873935620842
"4459",47.4472,-122.207,0.773481222166703
"4460",47.6814,-122.399,0.203196421065114
"4461",47.3275,-122.171,0.719881309993472
"4462",47.687,-122.381,0.225655883324031
"4463",47.5525,-122.277,0.379862656645451
"4464",47.7211,-122.283,0.129562854614849
"4465",47.5565,-122.275,0.281513576534014
"4466",47.7232,-122.289,0.185660620400495
"4467",47.6536,-122.41,0.164474986368012
"4468",47.6396,-122.054,0.27453814992726
"4469",47.7505,-122.317,0.138409198421773
"4470",47.7167,-122.109,0.501477967609451
"4471",47.5533,-121.995,0.138761242633157
"4472",47.7099,-122.35,0.618331329823134
"4473",47.7196,-122.048,0.124759131262072
"4474",47.7254,-122.175,0.610719494266895
"4475",47.4349,-122.168,0.293827966145467
"4476",47.4898,-122.133,0.245340972513958
"4477",47.6029,-122.302,0.124447842928342
"4478",47.6889,-122.362,0.254416760201005
"4479",47.6802,-122.034,0.753135644132638
"4480",47.4028,-122.002,1.16761380680912
"4481",47.4318,-122.19,0.71547207189598
"4482",47.5682,-122.059,0.481100495244766
"4483",47.2643,-122.22,0.262497618495204
"4484",47.5231,-121.82,0.218802990709166
"4485",47.6367,-122.364,0.252437837251733
"4486",47.7154,-122.161,0.25217212535181
"4487",47.6833,-122.04,0.610926302109373
"4488",47.6909,-122.301,0.227352945400697
"4489",47.5172,-122.17,0.195705628138673
"4490",47.6499,-121.908,0.264213887176138
"4491",47.4771,-122.322,0.449895142074077
"4492",47.3394,-122.091,0.585550111504628
"4493",47.3645,-122.126,0.699419755645845
"4494",47.3045,-122.391,0.572263693465781
"4495",47.6718,-122.388,0.145739016346875
"4496",47.5569,-122.176,0.172038676092796
"4497",47.3741,-122.218,0.299098941681704
"4498",47.6644,-122.324,0.218868220830847
"4499",47.3088,-122.341,0.230021601304878
"4500",47.4469,-122.455,0.369912844008916
"4501",47.4688,-122.009,0.449634331077351
"4502",47.4461,-121.769,0.699699663265597
"4503",47.4042,-122.213,0.158949307535013
"4504",47.601,-122.134,0.147023849359379
"4505",47.682,-122.348,0.27732486082581
"4506",47.5317,-122.387,0.361989062840479
"4507",47.6648,-122.363,0.253438884695805
"4508",47.3861,-122.096,0.140635564776681
"4509",47.6063,-122.292,0.206597190258561
"4510",47.6891,-122.208,0.178118503696662
"4511",47.4973,-122.347,0.189069888148837
"4512",47.5406,-121.889,0.145847789548429
"4513",47.7675,-122.307,0.367792194603965
"4514",47.5168,-122.351,0.0492500840845661
"4515",47.5299,-122.344,0.253779308069731
"4516",47.3187,-122.367,0.437916874155277
"4517",47.6916,-122.341,0.490828719937057
"4518",47.6839,-122.376,0.433238833845841
"4519",47.6411,-122.371,0.0257816677578805
"4520",47.6384,-122.404,0.0889294894845578
"4521",47.5059,-122.193,0.565308584295215
"4522",47.6158,-122.213,0.253273111229451
"4523",47.3655,-122.048,0.595180528037708
"4524",47.3732,-122.217,0.373007022410781
"4525",47.7314,-122.3,0.253317859062872
"4526",47.2718,-122.265,0.400687225763882
"4527",47.4973,-122.256,0.53516334953293
"4528",47.512,-122.249,0.107403226484957
"4529",47.7633,-122.262,0.342566607813575
"4530",47.5662,-122.364,0.14796302913871
"4531",47.6485,-122.121,0.135436102509851
"4532",47.2631,-122.019,0.681726481131859
"4533",47.7764,-122.386,0.294310234095685
"4534",47.5054,-122.261,0.380902756294447
"4535",47.4316,-122.075,0.543566122509645
"4536",47.3627,-122.496,0.286274155437694
"4537",47.6846,-122.294,0.247899442849959
"4538",47.5163,-121.829,0.697449230658271
"4539",47.7352,-122.295,0.263982030266199
"4540",47.6627,-122.276,0.217802772328533
"4541",47.6403,-122.372,0.0469205435087749
"4542",47.6991,-122.13,0.280486627002079
"4543",47.4917,-122.206,0.597251881219045
"4544",47.7354,-122.174,0.267954607218233
"4545",47.2053,-121.993,0.116033676208574
"4546",47.5325,-122.282,0.314689392181096
"4547",47.5752,-122.388,0.255346353743251
"4548",47.5694,-122.395,0.243483518237913
"4549",47.719,-121.912,2.53242758986312
"4550",47.2058,-121.997,0.196152354501909
"4551",47.6435,-122.154,0.381827252507243
"4552",47.51,-122.327,0.226952711642866
"4553",47.3569,-122.175,0.180190118011137
"4554",47.507,-122.302,0.264122330166228
"4555",47.5892,-122.383,0.254182777070831
"4556",47.7028,-122.321,0.0512840571159153
"4557",47.4521,-122.283,0.231157197104726
"4558",47.6667,-122.361,0.0944947340923451
"4559",47.467,-122.349,0.402733232092193
"4560",47.341,-122.318,0.451143072496189
"4561",47.4278,-122.343,0.263476160214238
"4562",47.4864,-122.317,0.400746701728961
"4563",47.6811,-122.035,0.693061880766113
"4564",47.5822,-122.295,0.0386890043676524
"4565",47.4204,-122.316,0.555401777828843
"4566",47.5349,-122.384,0.278843734440563
"4567",47.5768,-122.307,0.168035871220659
"4568",47.5052,-122.372,0.202013828540477
"4569",47.7065,-122.109,0.323483528241288
"4570",47.5269,-122.264,0.106952125521982
"4571",47.3805,-122.208,0.181838516171345
"4572",47.3459,-122.326,0.1814797698689
"4573",47.6846,-122.386,0.133173714582843
"4574",47.5241,-122.039,0.0772720062048014
"4575",47.2802,-122.211,0.406666061210475
"4576",47.4036,-122.462,0.0758820408079421
"4577",47.5696,-122.213,0.324232127436881
"4578",47.3663,-122.114,0.496772306368713
"4579",47.4658,-122.184,0.33802648454581
"4580",47.5829,-122.005,0.280031753848077
"4581",47.6827,-122.097,0.236046498424457
"4582",47.3484,-122.505,0.621750971865219
"4583",47.6624,-121.951,1.03369169536806
"4584",47.3103,-122.36,0.314122751822438
"4585",47.6225,-122.318,0.269430073780897
"4586",47.5235,-122.277,0.209856943180426
"4587",47.7672,-122.306,0.375098322475242
"4588",47.5654,-122.115,0.296465454998426
"4589",47.5709,-122.408,0.189199178130326
"4590",47.7011,-122.389,0.326588029314568
"4591",47.6224,-122.116,0.134571379019257
"4592",47.7451,-122.313,0.335757587710417
"4593",47.5505,-121.998,0.100878735800882
"4594",47.5656,-122.372,0.198540642737997
"4595",47.6345,-122.302,0.21892139523001
"4596",47.5798,-122.383,0.139875643238397
"4597",47.6815,-122.291,0.491980307144806
"4598",47.5305,-121.847,0.173328536336668
"4599",47.4645,-122.337,0.255557097299172
"4600",47.6978,-122.284,0.275646216798127
"4601",47.6895,-122.094,0.149114513009535
"4602",47.6736,-122.375,0.227424703948035
"4603",47.4493,-122.173,0.327477809986447
"4604",47.5352,-122.156,0.0265205439148898
"4605",47.1958,-121.974,0.493851121690094
"4606",47.2875,-122.218,0.173844222613519
"4607",47.4444,-122.509,0.40505128762669
"4608",47.5016,-122.168,0.336389011796435
"4609",47.6499,-122.199,0.214578971786571
"4610",47.3679,-122.02,0.346753269081144
"4611",47.7223,-122.321,0.205627950697752
"4612",47.4849,-122.184,0.315466116597816
"4613",47.7748,-122.291,0.605209982585535
"4614",47.5328,-122.346,0.277743082704073
"4615",47.2119,-122.001,0.0663502136003666
"4616",47.4759,-122.349,0.242529835183511
"4617",47.6835,-122.187,0.112275012197388
"4618",47.6656,-122.335,0.15102458798266
"4619",47.5396,-122.214,0.429145572653073
"4620",47.3666,-122.03,0.0902014810973766
"4621",47.4181,-122.338,0.362996624144554
"4622",47.6008,-122.044,0.175272656767668
"4623",47.6081,-122.198,0.316162773337884
"4624",47.6829,-122.195,0.427370350246292
"4625",47.6646,-122.204,0.144397246440622
"4626",47.7387,-122.096,0.678762908405418
"4627",47.6622,-121.961,1.50900379291867
"4628",47.7508,-122.286,0.250409794507074
"4629",47.6393,-122.403,0.164494034234803
"4630",47.5436,-122.233,0.520607096014457
"4631",47.5636,-122.231,0.681138019410139
"4632",47.5767,-122.378,0.269443463464387
"4633",47.7146,-122.311,0.132663397639332
"4634",47.4989,-121.9,0.653177995401618
"4635",47.5288,-122.345,0.212715330915166
"4636",47.4957,-122.168,0.12121116788861
"4637",47.7319,-122.051,0.357161331867034
"4638",47.7346,-122.244,0.516223305372098
"4639",47.7402,-122.348,0.559610482482585
"4640",47.5673,-121.999,0.150161729229407
"4641",47.4905,-122.18,0.288852238002551
"4642",47.4612,-122.325,0.144014637657931
"4643",47.4381,-122.188,0.714577199182084
"4644",47.7349,-122.074,0.428962528526354
"4645",47.4708,-121.756,0.74366180058762
"4646",47.7005,-122.313,0.325023628460602
"4647",47.5252,-122.362,0.509770601619635
"4648",47.3811,-122.144,0.162108820604863
"4649",47.4718,-122.323,0.175115424513113
"4650",47.7663,-122.234,0.441992616839469
"4651",47.5639,-122.4,0.21464846113913
"4652",47.5726,-122.382,0.415694243282416
"4653",47.6631,-122.348,0.389378261543304
"4654",47.6315,-122.102,0.202782433994771
"4655",47.6028,-122.312,0.25666736673666
"4656",47.6472,-122.393,0.321273635224493
"4657",47.6821,-122.31,0.206283740748472
"4658",47.7352,-122.175,0.247141555561589
"4659",47.5022,-122.363,0.426202146711502
"4660",47.6986,-122.129,0.223104942698903
"4661",47.5914,-122.017,0.536038624414765
"4662",47.4464,-122.129,0.369742492070255
"4663",47.3305,-122.171,0.517178431893047
"4664",47.4914,-122.204,0.595524145132762
"4665",47.537,-121.871,0.0372109714189708
"4666",47.5263,-122.356,0.334428912949958
"4667",47.6027,-122.023,0.770510471212238
"4668",47.7213,-122.31,0.399257710194523
"4669",47.4556,-122.372,0.0564639823463737
"4670",47.5727,-122.409,0.186960076732742
"4671",47.6503,-122.197,0.109853117157343
"4672",47.5878,-122.202,0.167981327967427
"4673",47.574,-122.385,0.295195583575037
"4674",47.5599,-122.105,0.108847439832255
"4675",47.6113,-122.292,0.100581228137022
"4676",47.6716,-122.264,0.531913133797198
"4677",47.6117,-122.297,0.234299260775485
"4678",47.6408,-122.3,0.290676004714472
"4679",47.687,-122.047,0.790599228497082
"4680",47.6959,-122.364,0.245712673065445
"4681",47.5825,-122.076,0.698945632554698
"4682",47.5661,-122.123,0.239882222690164
"4683",47.4851,-122.205,0.159121492454668
"4684",47.7082,-122.338,0.181847918135864
"4685",47.772,-122.35,0.411849279792962
"4686",47.5695,-122.006,0.225944823118014
"4687",47.48,-122.137,0.415300370225976
"4688",47.5902,-122.147,0.26901853798
"4689",47.4776,-122.279,0.215902290504076
"4690",47.7725,-121.899,2.48501424973272
"4691",47.675,-122.39,0.169190448934633
"4692",47.5405,-121.868,0.152929758337803
"4693",47.6089,-122.303,0.14947727680911
"4694",47.5311,-122.38,0.496558383278176
"4695",47.5769,-122.215,0.140183811898354
"4696",47.6136,-122.297,0.258650629515445
"4697",47.6381,-122.314,0.0745377620760574
"4698",47.3282,-122.285,0.721328774073886
"4699",47.3229,-122.182,0.500400929735029
"4700",47.6045,-122.123,0.386641794814824
"4701",47.6559,-122.339,0.197398552883238
"4702",47.5362,-122.379,0.15190345527193
"4703",47.7333,-122.302,0.370798151199342
"4704",47.6475,-122.397,0.179586899619046
"4705",47.4913,-122.081,1.12803944140791
"4706",47.54,-122.368,0.25639980614091
"4707",47.6807,-122.399,0.220094879695815
"4708",47.6873,-122.321,0.19957518892486
"4709",47.3533,-122.015,0.300801449428434
"4710",47.6885,-122.211,0.287048705098631
"4711",47.2822,-122.34,0.684448379423057
"4712",47.5611,-122.276,0.157412757303843
"4713",47.6454,-122.316,0.19792302654159
"4714",47.617,-122.291,0.114811028606022
"4715",47.5427,-122.275,0.471038523657481
"4716",47.4905,-122.179,0.285136236591763
"4717",47.7377,-121.97,0.0971329519978032
"4718",47.5621,-122.394,0.0589459941614691
"4719",47.4702,-122.365,0.0786219605018366
"4720",47.6809,-122.348,0.201463151679635
"4721",47.7271,-122.196,0.192804267929511
"4722",47.7036,-122.127,0.510161081570197
"4723",47.6256,-122.042,0.0934869277031551
"4724",47.3614,-122.119,0.867261386483377
"4725",47.5387,-122.179,0.1378378735682
"4726",47.7203,-122.323,0.205417585553835
"4727",47.5641,-122.011,0.473045291875484
"4728",47.5911,-122.119,0.242082449946581
"4729",47.7577,-122.134,0.440979421555996
"4730",47.7484,-122.111,0.466755725859435
"4731",47.6575,-122.395,0.195839639760625
"4732",47.6199,-122.116,0.283079492263173
"4733",47.5454,-121.997,0.299603866697809
"4734",47.3916,-122.167,0.627740858555363
"4735",47.3494,-122.171,0.237328310902943
"4736",47.2848,-122.223,0.373636459200663
"4737",47.67,-122.024,0.233286321975901
"4738",47.551,-122.276,0.343847020069217
"4739",47.5738,-122.215,0.264386443743492
"4740",47.3751,-122.044,0.194076294182387
"4741",47.5003,-122.23,0.297815088050915
"4742",47.552,-122.31,0.0508610706469333
"4743",47.5881,-122.165,0.412410650601781
"4744",47.5873,-122.193,0.211683087314471
"4745",47.7033,-122.308,0.158837488686724
"4746",47.6339,-122.033,0.5723071771185
"4747",47.5128,-122.374,0.519808828142437
"4748",47.3657,-122.094,0.142796649341851
"4749",47.6194,-122.042,0.501297655328599
"4750",47.7353,-122.331,0.293156246437787
"4751",47.5518,-121.998,0.178210339282475
"4752",47.597,-122.292,0.150097634100311
"4753",47.7018,-122.381,0.0862035607988242
"4754",47.6428,-122.411,0.174679282676137
"4755",47.652,-122.182,0.380576924159533
"4756",47.6203,-122.149,0.304876177703564
"4757",47.6728,-122.396,0.148920585038055
"4758",47.5784,-122.076,0.918102642732273
"4759",47.7635,-122.262,0.329210438920715
"4760",47.4633,-122.188,0.467449903295897
"4761",47.6652,-122.202,0.0454108896340049
"4762",47.5919,-122.154,0.216406939651064
"4763",47.5561,-122.379,0.159766311433104
"4764",47.6981,-121.875,0.547369347371091
"4765",47.4519,-122.375,0.238977802299565
"4766",47.4214,-122.316,0.438920125185232
"4767",47.7452,-122.202,0.323727319121938
"4768",47.2619,-122.298,0.454662524586678
"4769",47.5519,-121.999,0.173176897817722
"4770",47.3629,-122.184,0.413253343235192
"4771",47.3095,-122.217,0.255753432649393
"4772",47.3203,-122.185,0.438976315814078
"4773",47.5302,-121.746,1.52018950958218
"4774",47.7401,-122.258,0.626544790602053
"4775",47.6234,-122.059,0.210474992530507
"4776",47.7407,-122.327,0.180025433104875
"4777",47.684,-122.164,0.447168634427994
"4778",47.397,-122.313,0.222777736040453
"4779",47.6909,-122.339,0.527836164471024
"4780",47.763,-122.16,0.389373315564279
"4781",47.42,-122.205,0.18666048661154
"4782",47.7719,-122.309,0.242959630962676
"4783",47.6543,-122.373,0.463881350976052
"4784",47.6563,-122.351,0.0850981328834672
"4785",47.5418,-121.962,0.357851351044493
"4786",47.497,-122.088,1.01134618681089
"4787",47.6187,-122.226,0.252279861295978
"4788",47.6711,-122.331,0.144231156744986
"4789",47.5424,-122.391,0.103011667633794
"4790",47.3786,-122.179,0.320697726978395
"4791",47.6793,-122.393,0.239344325626916
"4792",47.7307,-122.183,0.274024971575557
"4793",47.7262,-122.224,0.559339076166328
"4794",47.3834,-122.028,0.502495614660665
"4795",47.3612,-122.315,0.237494722705809
"4796",47.3178,-122.38,0.600166260181026
"4797",47.7303,-122.227,0.641877272203794
"4798",47.3867,-122.081,1.04094944712122
"4799",47.6534,-122.409,0.145822091100499
"4800",47.3744,-122.19,0.449101554781076
"4801",47.3617,-122.03,0.270685983540004
"4802",47.7435,-122.292,0.464235112602281
"4803",47.7205,-122.168,0.24581800602336
"4804",47.7042,-122.236,0.135835690933597
"4805",47.3961,-122.308,0.120696630068473
"4806",47.5445,-122.273,0.62025950463831
"4807",47.6285,-122.322,0.181412232400013
"4808",47.6918,-122.361,0.0746144147471881
"4809",47.6579,-122.197,0.144428650469361
"4810",47.5468,-122.293,0.431752010280852
"4811",47.425,-122.186,0.756484287085268
"4812",47.7161,-122.17,0.222942020631876
"4813",47.4011,-122.164,0.779299368619689
"4814",47.639,-122.347,0.0524312686925722
"4815",47.714,-122.283,0.367602854573831
"4816",47.3573,-122.016,0.277661332751896
"4817",47.6115,-122.292,0.104110947363191
"4818",47.5974,-122.195,0.472892987413938
"4819",47.5808,-122.394,0.170576528413621
"4820",47.5786,-121.995,0.23936159503652
"4821",47.5576,-122.317,0.191543080614702
"4822",47.3249,-122.207,0.207543766264721
"4823",47.4715,-122.33,0.154865028186231
"4824",47.3059,-122.108,0.646071276553025
"4825",47.5518,-122.277,0.343556785289699
"4826",47.1946,-122.003,0.377602099653911
"4827",47.3199,-122.186,0.4603226724373
"4828",47.6939,-122.184,0.099247313342349
"4829",47.655,-122.358,0.223039936712944
"4830",47.6953,-122.332,0.385671403267179
"4831",47.3165,-122.325,0.249288805070227
"4832",47.6859,-122.395,0.305655045517155
"4833",47.3609,-122.053,1.02313545494769
"4834",47.3364,-122.318,0.188107131040703
"4835",47.4673,-122.363,0.243360574020969
"4836",47.6434,-122.3,0.117366777998319
"4837",47.4546,-122.211,0.280889203916654
"4838",47.7352,-122.297,0.286625252558577
"4839",47.3427,-122.281,0.36608358031016
"4840",47.5078,-122.337,0.352458045708821
"4841",47.3833,-122.093,0.376895095113305
"4842",47.6827,-122.325,0.192907701895133
"4843",47.5661,-122.375,0.23305348275532
"4844",47.4347,-121.417,3.5894447452915
"4845",47.7302,-122.197,0.157819475054228
"4846",47.5423,-122.189,0.119252922983869
"4847",47.6847,-122.016,0.94208206680461
"4848",47.3098,-122.218,0.203792722678962
"4849",47.6359,-122.3,0.21969069561487
"4850",47.1937,-121.98,0.311571356687118
"4851",47.3002,-122.282,0.47717960779289
"4852",47.397,-122.299,0.215561513348452
"4853",47.3709,-122.285,0.132331776182818
"4854",47.5253,-122.043,0.270083682875961
"4855",47.6321,-122.304,0.240620926072458
"4856",47.5599,-122.142,0.0482529172325606
"4857",47.2957,-122.37,0.215734965861698
"4858",47.4206,-122.183,0.804958444466605
"4859",47.5835,-121.996,0.442675508366072
"4860",47.7149,-122.318,0.189774932403462
"4861",47.3338,-122.341,0.687418072384108
"4862",47.6436,-121.997,1.2007251650565
"4863",47.4654,-122.003,0.0907407253980647
"4864",47.7173,-122.099,0.561206323588168
"4865",47.2645,-122.163,0.948242131578618
"4866",47.59,-122.058,0.545679622176053
"4867",47.5587,-121.904,0.730695616972527
"4868",47.5587,-121.904,0.730695616972527
"4869",47.3664,-122.279,0.20351302352452
"4870",47.6271,-122.112,0.417132084325105
"4871",47.7091,-122.015,0.904473018650589
"4872",47.688,-122.281,0.258477834055876
"4873",47.6427,-122.304,0.170719448008531
"4874",47.5453,-121.995,0.351727293604126
"4875",47.4631,-122.126,0.103040949771669
"4876",47.3199,-122.392,0.232681037144726
"4877",47.3628,-122.05,0.700168421024568
"4878",47.3457,-122.302,0.2527843783486
"4879",47.3743,-122.285,0.162553121107386
"4880",47.3666,-122.277,0.113425614301219
"4881",47.2675,-122.307,0.363776117020774
"4882",47.7499,-122.119,0.768798223517383
"4883",47.37,-122.17,0.585677006555656
"4884",47.5285,-122.345,0.203977555119444
"4885",47.5696,-122.36,0.328759138526489
"4886",47.6991,-122.392,0.16733941676267
"4887",47.5462,-122.112,0.444512078972875
"4888",47.4395,-122.161,0.273274033838537
"4889",47.7561,-122.071,0.625049206239303
"4890",47.6976,-122.137,0.316566949736879
"4891",47.5344,-121.877,0.0729034891819393
"4892",47.4424,-122.188,0.782535850142531
"4893",47.5615,-122.28,0.128601407345867
"4894",47.4429,-122.195,1.24373573423613
"4895",47.5847,-122.075,0.643307240265134
"4896",47.5633,-122.289,0.166205981995859
"4897",47.4186,-122.079,0.39711184717799
"4898",47.4756,-122.35,0.293357385488254
"4899",47.3678,-122.019,0.311637590810228
"4900",47.3261,-122.135,1.43999724154931
"4901",47.6304,-122.035,0.451424989717585
"4902",47.4568,-122.117,0.533695607107158
"4903",47.5887,-121.974,0.103633377064184
"4904",47.5716,-122.227,0.248428206635312
"4905",47.6831,-122.096,0.205154270064399
"4906",47.3088,-122.341,0.230021601304878
"4907",47.3312,-122.503,0.413789825162651
"4908",47.4729,-122.301,0.422780238997122
"4909",47.5652,-122.281,0.189351048492089
"4910",47.4384,-122.352,0.28099578129975
"4911",47.6524,-122.353,0.251975417572597
"4912",47.547,-122.01,0.355447671696811
"4913",47.75,-122.292,0.266130597350731
"4914",47.5459,-122.176,0.291290260686637
"4915",47.6926,-122.287,0.316079277105856
"4916",47.5468,-121.994,0.311753839220444
"4917",47.6458,-122.219,0.331001562993901
"4918",47.6458,-122.219,0.331001562993901
"4919",47.5777,-122.224,0.207937924899577
"4920",47.4396,-122.285,0.384520140037695
"4921",47.7133,-122.079,0.824582047864979
"4922",47.3771,-122.029,0.67851219525769
"4923",47.6906,-122.019,0.731312460424087
"4924",47.5409,-122.267,0.340997832953196
"4925",47.4461,-121.768,0.706338520705194
"4926",47.498,-122.322,0.346110126171347
"4927",47.5491,-122.006,0.30549323683376
