field_1,lat,long,park_distance_Hub distance_HubDist,park_distance_HubDist,HubName,HubDist
"6282",47.3424,-122.275,,0.366659899356464,"1063",5.32774012110656
"6283",47.363,-122.127,,0.78730119453701,"1064",2.67654825297572
"6284",47.6033,-122.303,,0.0783641695336039,"883",1.21061992670668
"6285",47.5112,-122.186,,0.279220189042552,"1214",3.73236708182255
"6286",47.3683,-122.279,,0.194023494147815,"1063",4.81788677269667
"6287",47.2613,-122.302,,0.263266176229218,"1063",10.2224298334928
"6288",47.3096,-122.197,,0.260033238494825,"1063",5.15905323694354
"6289",47.6413,-122.113,,0.384992944399846,"1364",1.12884130389305
"6290",47.7163,-122.229,,0.475528265620751,"2055",1.07351994488487
"6291",47.5654,-122.158,,0.405778455665771,"1214",1.47490604574636
"6292",47.554,-122.308,,0.125948558040687,"692",0.648167569564978
"6293",47.5223,-121.818,,0.287809896464397,"1920",1.35826427182749
"6294",47.6821,-122.196,,0.360582665361157,"2055",3.87515240970424
"6295",47.4233,-122.177,,0.460684161281049,"1064",2.70382166664514
"6296",47.6024,-122.143,,0.233456842345694,"1182",2.03800388003295
"6297",47.7636,-122.294,,0.570105358068172,"2056",2.86465049501944
"6298",47.6604,-122.29,,0.48060247663609,"814",1.73938349100791
"6299",47.4733,-121.994,,0.658327829735844,"1844",7.44736448331947
"6300",47.5321,-122.029,,0.235626548545509,"1364",9.40939182252305
"6301",47.5395,-122.242,,0.891962964869785,"703",1.15696984957739
"6302",47.6238,-122.311,,0.292443719606006,"883",0.603413839925176
"6303",47.5353,-122.066,,0.388328907004203,"1214",6.13571950040438
"6304",47.5069,-122.141,,0.203572148736984,"1214",4.62212130155675
"6305",47.3279,-122.191,,0.627822079749907,"1063",3.86616767413394
"6306",47.6962,-122.314,,0.401166335802357,"814",4.28423059692699
"6307",47.6122,-122.298,,0.317453159189409,"813",1.09726496065097
"6308",47.6293,-122.051,,0.342516749191707,"1364",3.29873095530544
"6309",47.3393,-122.259,,1.18191730976904,"1063",4.83896203782605
"6310",47.7678,-122.272,,0.150783315321738,"2056",2.64251769085277
"6311",47.6816,-122.31,,0.189648136071538,"814",3.2587748065893
"6312",47.4133,-122.209,,0.442697860103656,"1063",2.51616012277194
"6313",47.7651,-122.339,,0.422748143240674,"2056",4.53447920789177
"6314",47.5108,-122.257,,0.281744511971323,"703",3.05005183076259
"6315",47.3185,-122.377,,0.692629963131807,"1063",10.327802370268
"6316",47.4511,-122.089,,0.194457787604587,"1064",6.12625392095968
"6317",47.7162,-122.349,,0.340533828684186,"2056",4.47052127672739
"6318",47.5375,-122.374,,0.170314969468613,"207",1.11872981268772
"6319",47.367,-122.152,,0.23277599209647,"1064",1.59683927044608
"6320",47.7245,-121.957,,0.206580996888209,"1364",8.44369017298483
"6321",47.7475,-122.364,,0.077422638917012,"2056",5.17171287240753
"6322",47.7317,-121.964,,0.149764230484762,"1364",8.46493075429279
"6323",47.4853,-122.318,,0.459465429493471,"692",4.58349631763515
"6324",47.5089,-122.155,,0.370366097433225,"1214",4.21006426952874
"6325",47.3597,-122.04,,0.411957450453217,"1064",6.54611364228436
"6326",47.4382,-122.348,,0.335418254662154,"207",6.80538641587651
"6327",47.5396,-122.269,,0.460965079956298,"703",1.3183887323574
"6328",47.5684,-122.3,,0.204999322519302,"692",1.53217070537153
"6329",47.5876,-122.204,,0.0809346705290518,"1183",0.823106505203115
"6330",47.7655,-122.244,,0.343631281914436,"2056",2.43398537540208
"6331",47.5742,-122.139,,0.482055735187049,"1183",2.40639087046665
"6332",47.6476,-122.356,,0.217791962316653,"883",2.72568223106402
"6333",47.4646,-122.184,,0.299455086603038,"1064",5.57182783295723
"6334",47.3711,-122.06,,0.246344262890445,"1064",5.45992581045742
"6335",47.4833,-121.8,,0.436635729961855,"1920",2.6293920085829
"6336",47.441,-122.125,,0.281431462801706,"1064",4.56553465975187
"6337",47.4899,-122.164,,0.260858572239791,"1214",5.33575431255565
"6338",47.763,-122.342,,0.437070126447518,"2056",4.58340004845564
"6339",47.6147,-122.3,,0.167443731982898,"813",0.940289735538794
"6340",47.6147,-122.3,,0.167443731982898,"813",0.940289735538794
"6341",47.5535,-122.095,,0.482222397802221,"1214",4.49403407308366
"6342",47.6638,-122.128,,0.34060271321154,"1363",0.540387531974123
"6343",47.6878,-122.285,,0.346697548432046,"2056",3.29274199517241
"6344",47.4919,-122.187,,0.196577249098152,"1214",5.06341430321156
"6345",47.3627,-122.073,,0.366473506944466,"1064",5.00035444579785
"6346",47.5653,-122.369,,0.0924290461964877,"207",2.67466907191513
"6347",47.3281,-122.135,,1.31374307359638,"1064",4.30077591648302
"6348",47.7289,-122.34,,0.312371974702233,"2056",3.93241287765644
"6349",47.622,-122.195,,0.0507104028457393,"1182",1.8718632375111
"6350",47.2738,-122.271,,0.423788694194414,"1063",8.71466198195112
"6351",47.7741,-122.373,,0.208768988662208,"2056",6.21822392595465
"6352",47.4996,-122.163,,0.236643079525717,"1214",4.69719101171372
"6353",47.6888,-122.201,,0.27754027055598,"2055",3.36543079979773
"6354",47.5401,-121.861,,0.147155212891903,"1844",0.727615200910691
"6355",47.5514,-122.263,,0.431362002256934,"703",0.566325104744888
"6356",47.7094,-122.213,,0.236506845839354,"2055",1.94834007482656
"6357",47.4433,-122.194,,1.24532185948836,"1063",4.21073273531677
"6358",47.7044,-122.372,,0.431151547667766,"883",6.52200707549363
"6359",47.586,-122.313,,0.109818530887237,"883",2.16166206615164
"6360",47.6431,-122.359,,0.0757911217498899,"883",2.59122426434064
"6361",47.4756,-122.157,,0.29433368398255,"1064",6.36940689588769
"6362",47.7765,-122.276,,0.220512881609216,"2056",3.2717691054004
"6363",47.5273,-122.265,,0.105115107224002,"703",1.99612534708495
"6364",47.7508,-122.339,,0.0629304755741817,"2056",4.1120760403308
"6365",47.6736,-122.323,,0.130372378851862,"814",2.93296390199684
"6366",47.6736,-122.323,,0.130372378851862,"814",2.93296390199684
"6367",47.4199,-122.183,,0.756880840783898,"1064",2.49705787918396
"6368",47.3849,-122.204,,0.246023134220066,"1063",1.19192451448845
"6369",47.7421,-122.089,,0.599731798038879,"1364",5.92558600992174
"6370",47.5812,-121.993,,0.375840761316784,"1364",7.52424336623757
"6371",47.6255,-122.209,,0.308356852691408,"903",1.56006874938656
"6372",47.6916,-122.122,,0.151822334529713,"1363",2.31758072456795
"6373",47.525,-122.389,,0.249297162420783,"207",0.538304368101817
"6374",47.6744,-122.383,,0.181775745051523,"883",4.96075799287327
"6375",47.5333,-121.859,,0.0873500163576389,"1844",0.249290677147943
"6376",47.6415,-122.057,,0.115019917276218,"1364",2.62866023212886
"6377",47.6283,-122.301,,0.242563502442295,"813",0.24256350244246
"6378",47.7143,-122.032,,0.431752358017915,"1364",5.30466280211357
"6379",47.6395,-122.203,,0.295746280459564,"903",2.3679055937435
"6380",47.5895,-122.311,,0.0970607720825735,"883",1.93839530092282
"6381",47.5577,-122.297,,0.177413943851663,"692",1.21631854981323
"6382",47.4786,-122.112,,0.366608513842126,"1064",7.1546884616603
"6383",47.4702,-122.275,,0.329472350454355,"703",5.94421075469223
"6384",47.5496,-122.12,,0.0469360341639214,"1214",3.42545336079824
"6385",47.5708,-122.288,,0.207462508651974,"692",2.04882644381895
"6386",47.5095,-122.247,,0.0570956136188296,"703",3.1395664081498
"6387",47.6809,-122.351,,0.253179646587163,"883",4.65766170239714
"6388",47.457,-122.27,,0.22753660152655,"703",6.81013770681632
"6389",47.4906,-122.306,,0.26649330413125,"692",4.27576077238801
"6390",47.3704,-122.08,,0.264198493004254,"1064",4.54696960452246
"6391",47.4522,-122.178,,0.4254641478804,"1064",4.70074913016447
"6392",47.5389,-122.242,,0.697473493708521,"703",1.19500472705385
"6393",47.5655,-121.89,,0.248808637164258,"1844",2.87962580344674
"6394",47.5194,-122.375,,0.286920464348808,"207",1.27623885048906
"6395",47.7735,-122.273,,0.238580492798059,"2056",3.03385786196557
"6396",47.5379,-122.264,,0.361430553542254,"703",1.29674983258196
"6397",47.7141,-122.213,,0.220299143402285,"2055",1.76155635033284
"6398",47.3177,-122.21,,0.197652214339326,"1063",4.75984666435561
"6399",47.6488,-122.385,,0.355273994247256,"883",3.77935977058878
"6400",47.3997,-122.313,,0.251314846478407,"1063",6.40152717541019
"6401",47.7009,-122.301,,0.422398701785366,"2056",2.9719487736027
"6402",47.67,-122.284,,0.242021887637071,"814",2.44268882765021
"6403",47.5506,-122.395,,0.485293635848705,"207",1.34270111555453
"6404",47.2559,-122.007,,0.207063747488025,"1064",11.8592724092678
"6405",47.5664,-121.999,,0.167188629934224,"1364",8.09211860501811
"6406",47.6745,-122.054,,1.18871299577898,"1364",2.79472762652341
"6407",47.7326,-122.234,,0.506651734159282,"2055",0.650641461405969
"6408",47.3897,-122.051,,0.118972843725885,"1064",5.8182660538982
"6409",47.7321,-122.198,,0.244089763663092,"2055",2.23648282980903
"6410",47.4909,-122.203,,0.566311997771899,"1214",5.16960217337832
"6411",47.6948,-122.395,,0.207577702345419,"883",6.43588577737959
"6412",47.5755,-122.07,,1.06066148362543,"1364",5.92750406856722
"6413",47.361,-122.281,,0.547211650556101,"1063",5.04009502645189
"6414",47.3548,-122.002,,0.193506092208909,"1064",8.35778666080918
"6415",47.6656,-122.406,,0.275569081691091,"883",5.26473871199517
"6416",47.5989,-122.039,,0.207490367350243,"1364",5.1706540851014
"6417",47.7373,-122.35,,0.35829888058776,"2056",4.41545223632935
"6418",47.3815,-122.313,,0.153776325733704,"1063",6.30193058164992
"6419",47.5055,-122.26,,0.411294002720237,"703",3.42772302661296
"6420",47.3661,-122.173,,0.735577169269665,"1063",1.21394279387898
"6421",47.3228,-122.08,,0.942133334648047,"1064",6.14586820637816
"6422",47.614,-122.041,,0.839897225553262,"1364",4.33657005699004
"6423",47.4837,-122.148,,0.270955125532136,"1214",5.95473853954745
"6424",47.6332,-122.362,,0.185113966073075,"883",2.29326440686481
"6425",47.7435,-122.296,,0.386066690835294,"2056",2.06243733497583
"6426",47.3109,-122.229,,0.227584729518611,"1063",5.52697464295845
"6427",47.3564,-122.04,,0.617408318268773,"1064",6.60889530741567
"6428",47.7597,-122.263,,0.133998372981065,"2056",2.00055249894659
"6429",47.7597,-122.263,,0.133998372981065,"2056",2.00055249894659
"6430",47.75,-122.024,,0.58622134277961,"1364",7.51164719498911
"6431",47.3623,-122.09,,0.399618874656366,"1064",4.25491460336139
"6432",47.7231,-122.229,,0.314068923192239,"2055",0.816186398862469
"6433",47.6684,-122.368,,0.109676492181579,"883",4.22005714216071
"6434",47.5936,-122.301,,0.172616050699034,"883",1.82596603310699
"6435",47.4339,-122.192,,0.808142119315269,"1063",3.55491506352998
"6436",47.3063,-122.359,,0.203839707190826,"1063",9.99544401864973
"6437",47.5322,-122.049,,0.271228080642965,"1364",9.07584933222429
"6438",47.5312,-122.392,,0.187785377156713,"207",0.187785377156713
"6439",47.3207,-122.209,,0.0916386327480006,"1063",4.54825491631577
"6440",47.6214,-122.119,,0.167897155336028,"1363",2.53449043181547
"6441",47.5535,-122.377,,0.170155340086546,"207",1.78030316804684
"6442",47.2849,-122.251,,0.191561784061576,"1063",7.59443187998801
"6443",47.5836,-122.2,,0.280505134795356,"1183",0.69921414198136
"6444",47.5675,-122.019,,0.343140400481063,"1364",7.47475998457188
"6445",47.3684,-122.318,,0.366190658749614,"1063",6.61609108173325
"6446",47.4564,-122.162,,0.33630156497432,"1064",5.02410273058429
"6447",47.6969,-122.046,,0.221936803177046,"1364",3.98807299319086
"6448",47.6757,-122.362,,0.471701313948334,"883",4.52146909940478
"6449",47.3782,-122.228,,0.189738777296393,"1063",2.33863654927542
"6450",47.6289,-122.309,,0.443163836481972,"813",0.618408490966823
"6451",47.5925,-122.391,,0.251069683490889,"207",4.24301851871781
"6452",47.5643,-122.16,,0.367870472193138,"1214",1.38263503347568
"6453",47.5199,-122.184,,0.2702408889587,"1214",3.13837579057486
"6454",47.6653,-122.194,,0.285224881743961,"903",4.04420645631628
"6455",47.5754,-122.414,,0.0971323526801451,"207",3.16887188298772
"6456",47.554,-122.306,,0.182998197278719,"692",0.738995713546095
"6457",47.3118,-122.337,,0.255857430993453,"1063",8.92114424692367
"6458",47.6903,-121.929,,0.70385601769215,"1844",11.5737613076599
"6459",47.6801,-122.357,,0.420599328200373,"883",4.7032872217166
"6460",47.5378,-122.043,,0.0518048326421985,"1364",8.80125149417325
"6461",47.6582,-122.122,,0.0888297493077306,"1363",0.0888297493077306
"6462",47.6598,-122.349,,0.260614033255858,"883",3.268427246275
"6463",47.3107,-122.397,,0.247535117878931,"207",15.2313559120856
"6464",47.4855,-121.698,,1.4064981821169,"1988",3.65660566465457
"6465",47.5506,-122.101,,0.0801813050198285,"1214",4.26125812434347
"6466",47.7201,-122.308,,0.408745514101931,"2056",2.55497434714787
"6467",47.6513,-122.386,,0.353823608546921,"883",3.91930489637599
"6468",47.5551,-122.001,,0.203585441673883,"1844",6.89560431450621
"6469",47.7309,-122.058,,0.522143241037649,"1364",5.59724308565777
"6470",47.6802,-122.358,,0.382528794521319,"883",4.72741063615921
"6471",47.5489,-122.398,,0.603063931260323,"207",1.22794159581444
"6472",47.7767,-122.365,,0.622890230565261,"2056",5.98563670652086
"6473",47.6729,-122.148,,0.332069562256104,"1363",1.65627315552249
"6474",47.35,-122.322,,0.108363643302971,"1063",7.10627194092435
"6475",47.7352,-122.201,,0.489184448045777,"2055",2.1433800468696
"6476",47.7397,-122.324,,0.202257012664999,"2056",3.23734463757319
"6477",47.5756,-122.158,,0.145099296610057,"1183",1.5722762884738
"6478",47.7347,-122.193,,0.273237313968647,"2055",2.49808066174479
"6479",47.5481,-121.886,,0.389466063804337,"1844",1.81004202377156
"6480",47.3733,-122.422,,0.531730736864616,"207",10.9744867702994
"6481",47.44,-122.145,,0.839273299386339,"1064",4.10005526696637
"6482",47.3601,-122.046,,0.594120163318886,"1064",6.26710656935707
"6483",47.3057,-122.216,,0.430069926796798,"1063",5.63537646390519
"6484",47.3732,-122.129,,0.0984715935892752,"1064",2.27697293538584
"6485",47.3088,-122.273,,1.02176674268895,"1063",6.78544938021061
"6486",47.6724,-121.865,,0.848513509664238,"1844",9.86248599744603
"6487",47.5304,-122.353,,0.279347314598876,"692",2.08122104453734
"6488",47.6604,-122.401,,0.0859128958817104,"883",4.85767546787035
"6489",47.6002,-121.98,,0.194312701818386,"1364",7.17103477392908
"6490",47.5747,-122.145,,0.405106684271084,"1183",2.13611474855693
"6491",47.262,-122.22,,0.421098357413897,"1063",8.59700382441763
"6492",47.3568,-122.038,,0.541516928609627,"1064",6.69087518048924
"6493",47.6413,-122.405,,0.145531099092703,"883",4.34700453895757
"6494",47.4294,-122.343,,0.164386432876811,"207",7.45664017602371
"6495",47.7097,-122.013,,0.900342976358781,"1364",5.72960447856284
"6496",47.4434,-121.774,,0.533035162135459,"1986",1.58880501252954
"6497",47.3146,-122.351,,0.302482122120841,"1063",9.37623594881361
"6498",47.6838,-122.362,,0.0815221250569979,"883",5.02930835144327
"6499",47.5309,-122.354,,0.336467180181237,"692",2.09091687753709
"6500",47.4012,-122.025,,0.460858056636055,"1064",7.12246875000048
"6501",47.6659,-122.327,,0.187083994028708,"814",2.56922485878233
"6502",47.6515,-122.277,,0.0857235124824061,"814",1.3990728794315
"6503",47.3942,-122.16,,0.439663302580684,"1064",0.978131077062167
"6504",47.5983,-122.202,,0.311076289799053,"1182",0.793395984985197
"6505",47.5799,-122.4,,0.139220897502015,"207",3.37122011092705
"6506",47.5886,-122.287,,0.119465943701816,"813",2.75399242768315
"6507",47.5269,-122.171,,0.328038447595513,"1214",2.78266565626958
"6508",47.6388,-122.218,,0.225085662970764,"903",1.89793626351954
"6509",47.3725,-122.073,,0.449584353743564,"1064",4.84224885681115
"6510",47.7532,-122.318,,0.217732503931193,"2056",3.27810688615481
"6511",47.338,-122.333,,0.814797095169865,"1063",7.88770326484042
"6512",47.6819,-122.208,,0.0303331700512631,"2055",3.58281061350999
"6513",47.3643,-122.09,,0.261566990412346,"1064",4.20771800598317
"6514",47.3901,-122.071,,0.945438834734031,"1064",4.88453997785662
"6515",47.5249,-122.319,,0.323519573679942,"692",1.84840152223502
"6516",47.6164,-122.115,,0.28605723176175,"1364",2.84445060454878
"6517",47.2099,-122.001,,0.112719716341985,"1064",14.5480544615958
"6518",47.3766,-122.115,,0.0129202967600484,"1064",2.85211300848401
"6519",47.6914,-122.352,,0.130186784711036,"814",4.68161290699726
"6520",47.7393,-122.2,,0.381900676589193,"2055",2.27654674803531
"6521",47.5227,-122.372,,0.266717621736437,"207",1.26708345623074
"6522",47.5539,-122.001,,0.21637416724218,"1844",6.87505879879505
"6523",47.4291,-122.292,,0.102930269620271,"1063",6.18600129334347
"6524",47.6106,-122.055,,0.780927061621693,"1364",4.07321185180979
"6525",47.6228,-122.104,,0.152353190236823,"1364",2.39269134799485
"6526",47.2674,-122.072,,0.940396656740332,"1064",9.40146410759872
"6527",47.4655,-122.174,,0.25337284086191,"1064",5.61719921215152
"6528",47.4655,-122.174,,0.25337284086191,"1064",5.61719921215152
"6529",47.559,-122.146,,0.181368889198656,"1214",2.08022250549677
"6530",47.4485,-121.776,,0.378232866637189,"1986",1.79755924877574
"6531",47.6543,-122.347,,0.15825216036208,"883",2.8860085343859
"6532",47.4335,-122.338,,0.357459827400835,"207",7.27431943645227
"6533",47.7249,-122.298,,0.337056464932181,"2056",2.01863856161882
"6534",47.5508,-122.268,,0.563042870022215,"703",0.798399447489531
"6535",47.6988,-122.202,,0.197923138908482,"2055",2.8190231045319
"6536",47.5911,-122.018,,0.558699583664726,"1364",6.21935395431678
"6537",47.7433,-122.094,,0.396967507135187,"1364",5.97721677786548
"6538",47.6188,-122.064,,0.603777183356174,"1364",3.36787203534585
"6539",47.5413,-122.216,,0.228345674643282,"1214",2.06185420351156
"6540",47.6428,-122.302,,0.155224037456366,"814",0.593621177360466
"6541",47.7251,-122.11,,0.411487983830877,"1363",4.65423796740278
"6542",47.5516,-122.382,,0.181642333769584,"207",1.555797643748
"6543",47.2959,-122.166,,0.247130134954446,"1063",6.06300456806822
"6544",47.5683,-122.178,,0.692141494112313,"1214",0.58128786624033
"6545",47.5898,-122.004,,0.139512905858954,"1364",6.74154965243563
"6546",47.3862,-122.029,,0.31560480763365,"1064",6.83960896960828
"6547",47.7615,-122.309,,0.791188905342873,"2056",3.24968206929223
"6548",47.7222,-122.177,,0.77828340370942,"2055",3.20833574982697
"6549",47.2757,-122.145,,0.425403766315397,"1064",7.62394511580846
"6550",47.3627,-122.108,,0.52724259385999,"1064",3.46639787861182
"6551",47.5065,-122.364,,0.433343714704909,"207",2.26955692156814
"6552",47.5773,-122.406,,0.0488036685068764,"207",3.22048649310933
"6553",47.7435,-122.317,,0.255758199897969,"2056",2.98123786531606
"6554",47.7144,-122.204,,0.163763281889477,"2055",2.12381602010189
"6555",47.6696,-122.416,,0.474854956603397,"883",5.8011136696509
"6556",47.5385,-122.355,,0.291800105685205,"692",1.81383135593856
"6557",47.6885,-122.113,,0.281318838664052,"1363",2.12771620234735
"6558",47.5434,-122.293,,0.277589680228002,"692",1.44430304520258
"6559",47.4798,-122.344,,0.12292370939559,"207",4.30419043929485
"6560",47.7242,-122.032,,0.201334288585874,"1364",5.83010523744151
"6561",47.3883,-122.05,,0.168235706908875,"1064",5.85967991346201
"6562",47.5011,-122.375,,0.136388016584205,"207",2.29882188160386
"6563",47.6944,-122.288,,0.329084631463807,"2056",2.95287165274697
"6564",47.456,-122.209,,0.162507206431098,"1063",5.22336686008821
"6565",47.6259,-122.111,,0.253184182129532,"1364",2.17432227152295
"6566",47.548,-122.356,,0.189751019249947,"692",1.63737165141252
"6567",47.354,-121.999,,0.342206932488752,"1064",8.50787403385192
"6568",47.3504,-122.141,,0.447400875231076,"1064",2.82101415338845
"6569",47.5388,-122.387,,0.229400277702132,"207",0.674681875221912
"6570",47.5088,-122.338,,0.285529103462653,"692",3.05754714351749
"6571",47.5873,-122.29,,0.0968317024248495,"813",2.82590451385372
"6572",47.6726,-122.386,,0.143735071519186,"883",4.94911545716497
"6573",47.3424,-122.289,,0.404387893603888,"1063",5.89545815752513
"6574",47.6848,-122.389,,0.272923287728917,"883",5.70695862487815
"6575",47.6233,-122.108,,0.129775822220396,"1364",2.35006946817984
"6576",47.6872,-122.185,,0.244598684035256,"1363",3.63558811976026
"6577",47.5375,-122.07,,0.28986907543212,"1214",5.90884620330182
"6578",47.6478,-122.029,,0.0725526777051501,"1364",3.7556963200272
"6579",47.3036,-122.377,,0.208358758920184,"1063",10.8145378043293
"6580",47.7675,-122.315,,0.261587607907066,"2056",3.73306666676636
"6581",47.6451,-122.35,,0.0398076634026302,"883",2.41724125613505
"6582",47.5449,-122.388,,0.0597750184315268,"207",1.01950620482063
"6583",47.5112,-122.359,,0.166771220942656,"207",2.21469846643282
"6584",47.5714,-122.385,,0.330726340859584,"207",2.82617320430003
"6585",47.3514,-122.167,,0.10479026085387,"1064",2.29430969233722
"6586",47.5542,-122.265,,0.264000997837899,"703",0.609738396293646
"6587",47.6616,-121.999,,1.3059029100911,"1364",5.10603392636645
"6588",47.7165,-122.319,,0.203965214084964,"2056",3.1198926905031
"6589",47.4865,-121.802,,0.198605363040088,"1920",2.41015670072351
"6590",47.6111,-122.009,,0.588074099667913,"1364",5.62660603346419
"6591",47.7083,-122.308,,0.188095913768945,"2056",2.90520167297311
"6592",47.4324,-122.184,,0.431551613943856,"1064",3.35856799324911
"6593",47.3263,-122.305,,0.182399451197231,"1063",7.1147161986542
"6594",47.6019,-122.13,,0.11758039436999,"1182",2.62729408911593
"6595",47.4755,-122.145,,0.201925219689681,"1064",6.46023393303009
"6596",47.6495,-122.185,,0.218522081575747,"1182",3.71805329576813
"6597",47.6622,-122.171,,0.45977536551973,"1363",2.39244893671032
"6598",47.7443,-122.17,,0.501677712101305,"2055",3.7087510358099
"6599",47.5512,-122.371,,0.268847867408673,"207",1.81183131346874
"6600",47.3196,-122.399,,0.148066411962314,"207",14.6171249605083
"6601",47.6122,-122.009,,0.651063764557563,"1364",5.5837922949915
"6602",47.7193,-122.127,,0.737637480595865,"1363",4.241811737289
"6603",47.6162,-122.174,,0.255201422713629,"1182",1.51532228631064
"6604",47.6863,-122.093,,0.147713655968342,"1364",2.12450025851788
"6605",47.6191,-122.145,,0.306058051679187,"1363",2.93303390407197
"6606",47.6842,-122.341,,0.328372890899291,"814",3.9837869883754
"6607",47.3329,-122.2,,0.506317007776225,"1063",3.61819962969084
"6608",47.7446,-122.332,,0.169779170690726,"2056",3.67502410248092
"6609",47.4944,-122.165,,0.180512440344683,"1214",5.02233911953781
"6610",47.4048,-122.178,,0.317214005076689,"1064",1.43186803157097
"6611",47.6642,-122.291,,0.472187417555878,"814",1.99428018568077
"6612",47.3659,-122.017,,0.353826703150986,"1064",7.50971473614309
"6613",47.6913,-122.115,,0.31765137399014,"1363",2.30749782094294
"6614",47.5718,-121.996,,0.334530523539174,"1364",7.89823350247623
"6615",47.5101,-122.151,,0.430864901443346,"1214",4.21030743263126
"6616",47.52,-122.365,,0.184729563915942,"207",1.64384955832507
"6617",47.7662,-122.114,,0.911304823055826,"1363",7.47522075266549
"6618",47.2956,-122.374,,0.401925273645648,"1063",10.9886349067091
"6619",47.7608,-122.361,,0.358347191876521,"2056",5.31667818703762
"6620",47.2625,-122.308,,0.110508229605825,"1063",10.3175272460574
"6621",47.2669,-122.254,,0.112350646476821,"1063",8.7804996856062
"6622",47.354,-122.293,,0.586086945903079,"1063",5.73147316915983
"6623",47.3344,-122.216,,0.16542259604041,"1063",3.80083984314328
"6624",47.4375,-122.176,,0.127227669617932,"1064",3.68321153882895
"6625",47.4375,-122.176,,0.127227669617932,"1064",3.68321153882895
"6626",47.3864,-122.223,,0.441809356614651,"1063",2.08926919223041
"6627",47.691,-122.129,,0.275467010276651,"1363",2.31199839662298
"6628",47.7122,-122.231,,0.411056847833901,"2055",1.23484394912851
"6629",47.7616,-122.365,,0.353678486054098,"2056",5.50997941786719
"6630",47.7757,-122.391,,0.107601768242313,"2056",7.01448286961927
"6631",47.6967,-122.342,,0.198256956479656,"814",4.75704592547693
"6632",47.6849,-122.376,,0.364847147745758,"883",5.38922436071372
"6633",47.7698,-122.167,,0.449445537932886,"2055",4.69250157080865
"6634",47.7604,-122.329,,0.214787654093547,"2056",3.96805784790204
"6635",47.5327,-122.054,,0.362722155903515,"1364",8.97421196668817
"6636",47.7379,-122.224,,0.280104007429006,"2055",1.24288765174382
"6637",47.7264,-122.104,,0.48571795409089,"1364",4.77681702296639
"6638",47.5936,-122.054,,0.395856043124534,"1364",5.07815947760698
"6639",47.5163,-121.878,,0.191156197767899,"1844",1.30245280740343
"6640",47.4579,-122.164,,0.356791910033586,"1064",5.11692290969825
"6641",47.2955,-122.362,,0.304134632806619,"1063",10.5269337161482
"6642",47.3497,-122.317,,0.274509400184954,"1063",6.89156150306172
"6643",47.6363,-122.117,,0.114321462810919,"1363",1.51155242388216
"6644",47.3408,-122.335,,0.710139057533306,"1063",7.90000177184675
"6645",47.3627,-122.087,,0.393090443465302,"1064",4.37732972749432
"6646",47.3794,-122.022,,0.253310744517058,"1064",7.17472890911876
"6647",47.3729,-122.183,,0.296379729736957,"1063",0.741962958575225
"6648",47.565,-122.284,,0.242655388868929,"703",1.65370239143013
"6649",47.7649,-122.098,,0.471355414385994,"1364",7.44787750764209
"6650",47.725,-122.174,,0.652949560584979,"2055",3.33295483357473
"6651",47.6668,-122.285,,0.154841260664537,"814",2.2167539755252
"6652",47.4426,-122.342,,0.174719318186329,"207",6.62138437835699
"6653",47.5868,-122.033,,0.265077099393694,"1364",6.00621189405117
"6654",47.7166,-122.201,,0.352863624203702,"2055",2.19651460839404
"6655",47.488,-121.787,,0.115396332332568,"1920",2.91580462138181
"6656",47.4559,-122.289,,0.221725936979294,"692",6.78354434236129
"6657",47.4511,-122.121,,0.341477039959217,"1064",5.26467007788895
"6658",47.7155,-122.104,,0.374510604697593,"1364",4.02452553518701
"6659",47.6853,-122.366,,0.133181525892741,"883",5.20029539119795
"6660",47.5495,-122.377,,0.354830030015287,"207",1.54711148974983
"6661",47.6918,-122.216,,0.116264875923492,"2055",2.80370079874677
"6662",47.6962,-122.312,,0.191517714574532,"814",4.26623313806333
"6663",47.5999,-122.176,,0.467689896227236,"1182",0.529749221644163
"6664",47.5533,-122.098,,0.312069604240431,"1214",4.35868016735429
"6665",47.6655,-122.363,,0.252433855275257,"883",3.92631640170283
"6666",47.6249,-122.024,,1.06675247290074,"1364",4.52501673049006
"6667",47.2864,-122.357,,0.448641700266169,"1063",10.7171654459276
"6668",47.6833,-122.398,,0.146219716370774,"883",5.87596912194614
"6669",47.3343,-122.194,,0.418612473462268,"1063",3.45608563981416
"6670",47.4496,-122.155,,0.425116690271179,"1064",4.61255039931074
"6671",47.7735,-122.371,,0.303298060507541,"2056",6.11658526609876
"6672",47.5958,-122.175,,0.181250671914094,"1182",0.489265947805685
"6673",47.688,-122.164,,0.541803839471734,"1363",2.91006074175692
"6674",47.5937,-122.116,,0.120058086167675,"1364",4.41000803908614
"6675",47.497,-122.357,,0.197340089201125,"207",2.98477041630509
"6676",47.4564,-122.211,,0.173491040179599,"1063",5.27610043143472
"6677",47.4917,-122.167,,0.361737110653522,"1214",5.18426139961
"6678",47.5334,-121.867,,0.0916052958295621,"1844",0.474737835332399
"6679",47.5112,-122.167,,0.161462393360526,"1214",3.87494165777783
"6680",47.7125,-122.32,,0.275352674629364,"2056",3.26313269641238
"6681",47.3875,-122.032,,0.300815271865059,"1064",6.70126338622322
"6682",47.6726,-122.298,,0.223485742555873,"814",2.5673208424123
"6683",47.4367,-122.463,,0.305801444079933,"207",7.24158721168932
