price,bedrooms,bathrooms,sqft_living,sqft_lot,condition,grade,new_waterfront,district_grade_num,median_household_income,income_per_capita,median_rent,health_disparity_index,museum_zipcode,stadium_zipcode,golf_zipcode,near_park,age_at_sale,recently_renovated,has_basement,multi_story
354950.0,3,2,1780,9689,3,7,0.0,11,93750.0,41165.0,1663.0,5.0,0.0,0.0,0.0,0.0,38,0,1,0.0
348000.0,3,2,1040,1824,3,6,0.0,10,124792.0,63627.0,1385.0,1.0,0.0,0.0,1.0,1.0,90,0,0,0.0
522250.0,4,2,2340,41600,3,8,0.0,11,133603.0,61139.0,1381.0,1.0,0.0,0.0,1.0,0.0,37,0,1,0.0
275000.0,3,2,1720,8755,3,8,0.0,6,65483.0,34733.0,1109.0,6.0,0.0,0.0,1.0,0.0,31,0,1,0.0
390000.0,3,2,1600,10440,3,7,0.0,10,81250.0,41903.0,1325.0,6.0,0.0,0.0,1.0,1.0,60,0,0,0.0
260000.0,3,2,1320,9750,3,7,0.0,6,85598.0,36227.0,1169.0,6.0,0.0,0.0,0.0,1.0,60,0,0,0.0
585000.0,5,3,2350,4178,3,8,0.0,10,179922.0,94873.0,2406.0,1.0,1.0,0.0,1.0,1.0,92,1,1,1.0
605000.0,5,3,2740,5616,5,7,0.0,10,115000.0,54079.0,1574.0,4.0,0.0,0.0,1.0,1.0,89,0,1,1.0
342000.0,4,2,2300,6448,3,8,0.0,8,45804.0,19969.0,1037.0,10.0,0.0,0.0,0.0,1.0,13,0,0,1.0
252000.0,3,2,1430,7700,4,7,0.0,8,98889.0,34121.0,1377.0,7.0,0.0,0.0,0.0,1.0,34,0,1,0.0
357000.0,3,2,2400,14012,3,9,0.0,6,97372.0,45628.0,1294.0,8.0,0.0,1.0,0.0,0.0,44,0,0,0.0
370000.0,3,1,940,7910,4,6,0.0,12,119567.0,55908.0,2100.0,2.0,0.0,0.0,1.0,1.0,55,0,0,0.0
322500.0,3,1,1020,13504,5,7,0.0,7,97250.0,47084.0,1411.0,8.0,0.0,0.0,0.0,1.0,56,0,0,0.0
210000.0,2,2,1680,5756,4,7,0.0,8,63516.0,27629.0,958.0,9.0,1.0,0.0,0.0,0.0,104,0,0,1.0
290000.0,2,1,1340,9840,3,7,1.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,65,0,0,0.0
860000.0,4,3,3960,7012,3,10,0.0,12,149743.0,65311.0,1898.0,2.0,0.0,0.0,0.0,0.0,9,0,0,1.0
302000.0,6,2,2650,4621,3,8,0.0,10,111026.0,59510.0,1479.0,6.0,0.0,0.0,0.0,1.0,104,0,0,1.0
369160.0,4,2,2120,9680,4,8,0.0,6,97372.0,45628.0,1294.0,8.0,0.0,1.0,0.0,0.0,49,0,0,1.0
993000.0,4,2,2850,14810,5,8,1.0,12,163864.0,84148.0,1415.0,6.0,1.0,1.0,0.0,1.0,60,0,1,1.0
380000.0,6,2,1870,6969,4,7,0.0,12,79073.0,39577.0,1405.0,6.0,0.0,0.0,0.0,1.0,46,0,0,0.0
635000.0,4,2,2660,8160,4,7,0.0,10,73792.0,47620.0,1177.0,5.0,0.0,0.0,1.0,1.0,65,0,1,0.0
260000.0,3,1,1190,11120,3,6,0.0,10,104776.0,42417.0,1326.0,1.0,0.0,0.0,1.0,1.0,67,0,0,0.0
243000.0,2,1,1770,5522,4,7,0.0,7,93571.0,44946.0,1451.0,7.0,0.0,0.0,0.0,1.0,71,0,1,1.0
665000.0,4,2,2080,8100,5,8,0.0,10,146750.0,77318.0,1831.0,1.0,0.0,0.0,1.0,1.0,62,0,1,0.0
898000.0,5,2,2700,9000,5,9,0.0,12,100903.0,64594.0,1556.0,4.0,0.0,0.0,0.0,1.0,27,0,0,1.0
583000.0,4,3,2200,9453,5,8,0.0,10,74953.0,37355.0,1236.0,8.0,1.0,0.0,0.0,1.0,59,0,1,0.0
429000.0,4,2,2160,7700,2,8,0.0,12,99696.0,47863.0,1528.0,5.0,1.0,0.0,0.0,1.0,37,0,0,1.0
471000.0,3,2,2010,4059,3,8,0.0,12,111497.0,43947.0,1600.0,4.0,0.0,0.0,0.0,1.0,16,0,0,1.0
450000.0,3,2,1770,17208,3,8,0.0,12,152560.0,78579.0,1854.0,3.0,0.0,0.0,0.0,1.0,55,0,1,0.0
552500.0,3,1,1430,5000,3,7,0.0,10,103470.0,51087.0,1796.0,3.0,1.0,0.0,0.0,1.0,66,0,0,0.0
437000.0,4,2,1700,10642,4,7,0.0,12,158909.0,62069.0,2123.0,5.0,0.0,0.0,0.0,1.0,61,0,1,0.0
270000.0,4,2,1830,5220,3,7,0.0,10,53295.0,26162.0,1220.0,8.0,0.0,0.0,0.0,1.0,64,0,0,1.0
226740.0,3,2,1410,8800,4,7,0.0,8,64802.0,27988.0,989.0,9.0,0.0,1.0,1.0,0.0,49,0,0,0.0
446500.0,4,2,3060,7920,3,8,0.0,11,125339.0,51032.0,1507.0,2.0,0.0,0.0,1.0,1.0,41,0,0,0.0
283000.0,3,2,1820,15068,3,7,0.0,8,59833.0,33456.0,1052.0,5.0,0.0,0.0,1.0,0.0,94,0,1,1.0
445000.0,4,2,2430,13211,4,7,0.0,12,124252.0,54271.0,1989.0,2.0,0.0,0.0,1.0,1.0,105,0,0,1.0
250000.0,2,1,740,6840,5,6,0.0,10,104474.0,54452.0,1416.0,6.0,0.0,0.0,1.0,1.0,72,0,0,0.0
307000.0,3,1,770,6552,3,6,0.0,10,104474.0,54452.0,1416.0,6.0,0.0,0.0,0.0,1.0,73,0,1,0.0
315000.0,4,3,2200,8580,3,8,0.0,6,63897.0,28972.0,1289.0,8.0,0.0,0.0,1.0,0.0,23,0,1,0.0
555000.0,3,3,2920,23085,3,7,1.0,10,116836.0,65608.0,1790.0,3.0,0.0,0.0,0.0,1.0,107,0,1,1.0
264900.0,4,2,2040,7000,3,7,0.0,8,84271.0,32202.0,1680.0,8.0,0.0,0.0,0.0,1.0,36,0,1,0.0
510000.0,3,2,1600,4510,3,7,0.0,10,102917.0,48961.0,1476.0,6.0,0.0,1.0,0.0,1.0,36,0,1,0.0
328000.0,4,2,1990,3980,3,7,0.0,8,92531.0,46694.0,1397.0,8.0,0.0,0.0,1.0,0.0,12,0,0,1.0
358000.0,4,2,1830,7308,3,7,0.0,11,110139.0,40012.0,1051.0,3.0,0.0,0.0,1.0,0.0,13,0,0,1.0
325000.0,3,2,2540,4260,3,7,0.0,8,112050.0,47108.0,1227.0,5.0,0.0,1.0,1.0,1.0,10,0,0,1.0
230000.0,4,2,1440,10800,4,7,0.0,6,90133.0,35547.0,1564.0,8.0,0.0,1.0,0.0,0.0,48,0,0,0.0
545000.0,3,2,1550,4000,3,7,0.0,10,71715.0,55773.0,1435.0,5.0,1.0,0.0,0.0,1.0,60,0,1,0.0
705380.0,3,2,2490,4343,3,9,0.0,12,124252.0,54271.0,1989.0,2.0,0.0,0.0,0.0,1.0,11,0,0,1.0
459000.0,5,2,2650,12987,4,7,0.0,11,119653.0,53533.0,1539.0,1.0,0.0,0.0,1.0,1.0,35,0,1,0.0
815000.0,4,2,2000,3800,3,8,1.0,10,115000.0,54079.0,1574.0,4.0,0.0,0.0,1.0,1.0,13,0,0,1.0
495000.0,6,5,3440,4500,3,8,0.0,7,58335.0,26602.0,1143.0,10.0,0.0,0.0,0.0,1.0,7,0,1,1.0
520000.0,3,2,2280,58712,3,9,0.0,8,110139.0,40012.0,1051.0,3.0,0.0,0.0,0.0,0.0,27,0,0,1.0
430000.0,2,2,1320,1194,3,7,0.0,10,89375.0,63777.0,1303.0,2.0,0.0,0.0,0.0,1.0,13,0,0,1.0
255000.0,4,2,2070,7800,3,8,0.0,6,68449.0,29755.0,1081.0,9.0,0.0,1.0,0.0,0.0,25,0,0,1.0
588000.0,3,2,1860,4777,5,7,1.0,10,115000.0,54079.0,1574.0,4.0,0.0,0.0,1.0,1.0,106,0,0,1.0
350000.0,3,1,940,7811,3,6,0.0,12,119567.0,55908.0,2100.0,2.0,0.0,0.0,1.0,1.0,55,0,0,0.0
625000.0,4,3,2290,21486,5,7,0.0,12,91938.0,41696.0,1664.0,6.0,0.0,0.0,0.0,1.0,52,0,0,0.0
172500.0,2,2,1510,20685,2,6,0.0,12,115493.0,50386.0,1778.0,5.0,0.0,0.0,1.0,1.0,57,0,1,0.0
554000.0,3,2,1830,3500,5,7,0.0,10,114212.0,57414.0,1350.0,2.0,0.0,0.0,0.0,1.0,105,0,1,1.0
775000.0,4,2,3090,7112,3,9,0.0,12,210341.0,81398.0,1636.0,2.0,1.0,0.0,1.0,1.0,13,0,0,1.0
618000.0,3,3,3200,12682,3,9,0.0,11,119653.0,53533.0,1539.0,1.0,0.0,0.0,1.0,1.0,37,0,0,1.0
305000.0,4,1,1560,8450,4,6,0.0,6,100077.0,55202.0,1667.0,3.0,0.0,0.0,0.0,1.0,60,0,0,1.0
232000.0,3,2,1280,13356,3,7,0.0,8,105268.0,48887.0,1274.0,7.0,0.0,1.0,1.0,0.0,20,0,0,0.0
262000.0,4,2,2020,6236,3,7,0.0,8,70234.0,26111.0,987.0,10.0,0.0,1.0,0.0,0.0,12,0,0,1.0
234000.0,3,1,1040,8122,5,7,0.0,6,51507.0,30164.0,1177.0,9.0,0.0,0.0,0.0,0.0,44,0,0,0.0
500000.0,4,3,2260,7209,3,7,0.0,10,81250.0,41903.0,1325.0,6.0,0.0,0.0,1.0,1.0,13,0,1,0.0
278000.0,3,1,860,7632,3,6,0.0,6,60482.0,37459.0,907.0,7.0,0.0,0.0,0.0,1.0,94,0,0,0.0
230000.0,5,1,1920,19040,3,7,0.0,6,57448.0,21944.0,927.0,10.0,0.0,0.0,1.0,1.0,53,0,1,0.0
500000.0,4,2,2290,9215,5,8,0.0,12,79073.0,39577.0,1405.0,6.0,0.0,0.0,0.0,1.0,45,0,1,0.0
366500.0,4,3,2070,9300,5,7,0.0,11,81207.0,34638.0,1198.0,7.0,0.0,0.0,0.0,1.0,69,0,1,0.0
1100000.0,3,2,2220,4830,3,9,1.0,10,120189.0,59487.0,1540.0,3.0,0.0,0.0,0.0,1.0,87,0,1,1.0
575000.0,2,2,1840,4076,3,8,0.0,10,123698.0,66859.0,1661.0,1.0,1.0,0.0,0.0,1.0,57,0,1,0.0
674750.0,4,2,2590,9753,3,10,1.0,12,152059.0,59238.0,2036.0,2.0,0.0,0.0,0.0,1.0,21,0,0,1.0
719000.0,5,2,3110,6131,5,7,0.0,10,87188.0,40914.0,1117.0,8.0,0.0,0.0,0.0,1.0,74,0,1,0.0
482000.0,3,2,2600,105587,4,7,0.0,11,71444.0,47797.0,862.0,2.0,0.0,0.0,1.0,0.0,34,0,1,0.0
254000.0,2,1,1060,8187,4,6,0.0,11,74643.0,37830.0,1218.0,6.0,1.0,0.0,0.0,1.0,62,0,0,0.0
443725.0,3,2,1250,3880,4,7,0.0,10,123698.0,66859.0,1661.0,1.0,1.0,0.0,0.0,1.0,70,0,1,0.0
575000.0,4,2,2520,35636,3,8,0.0,12,165425.0,69649.0,1453.0,2.0,0.0,0.0,0.0,1.0,34,0,0,1.0
469000.0,3,2,2070,9957,3,8,0.0,11,125481.0,56988.0,2150.0,3.0,0.0,0.0,0.0,1.0,38,0,1,0.0
175000.0,2,1,1300,44431,5,6,0.0,8,92632.0,39057.0,1400.0,8.0,0.0,1.0,0.0,0.0,56,0,0,0.0
437000.0,5,2,2190,8316,3,7,0.0,10,78407.0,32644.0,1298.0,9.0,1.0,0.0,1.0,1.0,53,0,1,0.0
550000.0,4,3,2760,13113,4,8,0.0,11,125481.0,56988.0,2150.0,3.0,0.0,0.0,1.0,1.0,40,0,1,0.0
172040.0,3,2,1710,7134,4,7,0.0,8,50817.0,25403.0,1107.0,10.0,0.0,0.0,0.0,1.0,36,0,1,0.0
363000.0,3,2,1750,7000,3,8,0.0,11,118548.0,41603.0,1769.0,3.0,0.0,0.0,1.0,0.0,21,0,0,0.0
282000.0,3,2,1552,3600,3,7,0.0,8,82917.0,31039.0,1243.0,8.0,0.0,1.0,1.0,0.0,3,0,0,1.0
400000.0,6,2,2350,6554,3,8,0.0,10,93862.0,36991.0,1032.0,8.0,0.0,0.0,0.0,1.0,109,0,1,1.0
365000.0,3,2,1720,99916,4,7,0.0,8,109764.0,45106.0,1250.0,6.0,0.0,1.0,1.0,0.0,24,0,0,1.0
269950.0,4,2,1960,7230,3,8,0.0,6,83611.0,33362.0,1352.0,7.0,0.0,0.0,1.0,0.0,12,0,0,1.0
260000.0,2,1,1270,19602,3,6,0.0,8,104883.0,46681.0,1698.0,4.0,0.0,0.0,0.0,0.0,37,0,0,0.0
193000.0,3,2,1180,7000,4,7,0.0,6,63897.0,28972.0,1289.0,8.0,0.0,0.0,1.0,0.0,37,0,0,0.0
340000.0,4,2,2230,6791,3,8,0.0,11,119466.0,43514.0,1548.0,5.0,0.0,0.0,1.0,0.0,9,0,0,1.0
371000.0,3,2,2150,8361,3,8,1.0,7,95658.0,37380.0,1754.0,8.0,0.0,0.0,1.0,0.0,23,0,0,1.0
592000.0,3,2,2400,81892,3,8,0.0,10,102348.0,41359.0,918.0,2.0,1.0,0.0,1.0,0.0,29,0,0,1.0
300000.0,3,2,1830,12750,3,7,0.0,6,54844.0,31639.0,996.0,9.0,0.0,0.0,1.0,1.0,23,0,0,1.0
449950.0,4,3,2800,6977,3,8,0.0,11,110139.0,40012.0,1051.0,3.0,0.0,0.0,1.0,0.0,11,0,0,1.0
299500.0,3,2,2090,7163,3,8,0.0,6,96489.0,34305.0,1624.0,7.0,0.0,1.0,0.0,0.0,25,0,0,1.0
335000.0,4,2,1670,9472,3,7,0.0,10,68333.0,32837.0,1359.0,8.0,0.0,0.0,0.0,1.0,54,0,1,0.0
280000.0,4,2,1990,7350,4,8,0.0,6,65302.0,29268.0,1115.0,9.0,0.0,1.0,0.0,0.0,36,0,1,0.0
446000.0,4,2,2270,7800,3,7,0.0,12,111497.0,43947.0,1600.0,4.0,0.0,0.0,0.0,1.0,37,0,1,0.0
325000.0,3,1,950,4500,4,6,1.0,10,58827.0,26777.0,978.0,8.0,0.0,0.0,0.0,1.0,72,0,0,0.0
450000.0,3,2,1610,11200,3,7,0.0,12,127708.0,63909.0,1665.0,3.0,1.0,0.0,0.0,1.0,59,0,0,0.0
322500.0,4,2,1940,7107,3,7,0.0,11,119466.0,43514.0,1548.0,5.0,0.0,0.0,1.0,0.0,14,0,0,1.0
453000.0,3,1,1210,9473,5,7,0.0,12,158909.0,62069.0,2123.0,5.0,0.0,0.0,0.0,1.0,59,0,0,0.0
655000.0,4,2,2570,4412,3,9,0.0,12,135200.0,66919.0,1754.0,2.0,0.0,0.0,0.0,1.0,13,0,0,1.0
603000.0,3,2,1700,2800,5,7,1.0,10,115000.0,54079.0,1574.0,4.0,0.0,0.0,1.0,1.0,89,0,1,1.0
235000.0,4,1,1610,24000,3,6,0.0,8,70234.0,26111.0,987.0,10.0,0.0,1.0,0.0,0.0,67,0,0,1.0
968933.0,4,4,4120,7304,3,11,0.0,12,127750.0,59476.0,1612.0,2.0,1.0,0.0,0.0,1.0,8,0,1,1.0
1020000.0,3,4,2880,11340,3,8,0.0,12,149743.0,65311.0,1898.0,2.0,0.0,0.0,1.0,1.0,34,0,1,0.0
435000.0,4,2,1990,8548,3,8,0.0,12,127708.0,63909.0,1665.0,3.0,1.0,0.0,0.0,1.0,41,0,0,1.0
242000.0,3,2,1260,8092,3,7,0.0,11,97688.0,36664.0,1331.0,4.0,0.0,0.0,1.0,0.0,28,0,0,0.0
810000.0,4,3,3010,10450,3,9,0.0,12,147525.0,70553.0,2254.0,2.0,1.0,0.0,1.0,1.0,18,0,0,1.0
625000.0,3,2,2410,64073,4,8,0.0,11,161806.0,73919.0,1113.0,1.0,0.0,0.0,0.0,0.0,38,0,1,0.0
165000.0,3,2,1280,7742,3,7,0.0,6,83264.0,30959.0,1424.0,8.0,0.0,1.0,0.0,0.0,41,0,0,0.0
335000.0,3,1,2320,6750,3,7,0.0,10,53295.0,26162.0,1220.0,8.0,0.0,0.0,0.0,1.0,55,0,1,0.0
286700.0,3,1,1220,6600,3,6,0.0,10,100260.0,42932.0,1205.0,3.0,0.0,0.0,1.0,1.0,56,0,0,0.0
699000.0,2,2,1400,4050,4,8,0.0,10,80208.0,62263.0,1180.0,2.0,0.0,0.0,1.0,1.0,61,0,0,0.0
280000.0,3,2,1590,7280,3,7,0.0,8,102566.0,36057.0,1655.0,7.0,0.0,0.0,1.0,1.0,41,0,1,0.0
580000.0,4,2,2220,7064,3,8,0.0,12,152059.0,59238.0,2036.0,2.0,0.0,0.0,0.0,1.0,26,0,0,1.0
754800.0,2,2,2770,7781,3,8,0.0,12,108080.0,70799.0,2057.0,1.0,0.0,0.0,0.0,0.0,8,0,0,1.0
525000.0,4,2,2303,16801,3,8,0.0,9,142738.0,53236.0,1532.0,1.0,0.0,0.0,0.0,0.0,20,0,0,1.0
562000.0,3,2,1600,10530,3,8,0.0,11,80227.0,43564.0,1248.0,5.0,0.0,0.0,0.0,1.0,53,0,0,0.0
575000.0,4,2,1280,6060,3,7,0.0,10,110202.0,59277.0,1324.0,2.0,1.0,0.0,0.0,1.0,88,0,1,0.0
808900.0,5,2,2900,5901,3,9,1.0,12,124252.0,54271.0,1989.0,2.0,0.0,0.0,0.0,1.0,8,0,0,1.0
335000.0,3,2,1700,6698,3,7,0.0,11,119466.0,43514.0,1548.0,5.0,0.0,0.0,1.0,0.0,17,0,0,1.0
473000.0,3,3,1050,7200,3,7,0.0,10,59807.0,37684.0,1264.0,7.0,0.0,0.0,1.0,1.0,29,0,0,0.0
350000.0,4,3,2990,11210,4,8,0.0,6,97372.0,45628.0,1294.0,8.0,0.0,0.0,1.0,0.0,38,0,1,0.0
305500.0,3,1,1240,6090,4,7,0.0,11,71607.0,35765.0,1298.0,6.0,0.0,0.0,0.0,1.0,64,0,0,0.0
306000.0,2,1,780,13500,4,7,0.0,11,165000.0,78461.0,2250.0,1.0,0.0,0.0,1.0,0.0,68,0,0,0.0
233000.0,2,2,850,1656,3,8,0.0,10,70250.0,45565.0,1208.0,7.0,1.0,0.0,0.0,1.0,13,0,0,1.0
490000.0,3,2,1540,9000,3,8,0.0,10,63705.0,36189.0,1256.0,6.0,0.0,0.0,1.0,1.0,44,0,0,0.0
445000.0,4,2,2280,42077,3,8,0.0,8,109764.0,45106.0,1250.0,6.0,0.0,1.0,1.0,0.0,20,0,0,1.0
355000.0,3,2,2550,9674,3,7,0.0,7,52242.0,29017.0,1086.0,10.0,0.0,0.0,0.0,1.0,55,0,1,0.0
360000.0,2,2,1770,7607,4,8,0.0,8,102566.0,36057.0,1655.0,7.0,0.0,0.0,1.0,1.0,28,0,0,0.0
737500.0,3,2,2320,10900,3,7,0.0,10,118750.0,56329.0,1320.0,1.0,0.0,0.0,1.0,1.0,79,0,0,1.0
985000.0,3,4,2600,11920,5,8,0.0,12,163864.0,84148.0,1415.0,6.0,1.0,1.0,0.0,1.0,45,0,0,1.0
520000.0,4,2,3060,7161,3,8,0.0,10,150943.0,54888.0,1960.0,2.0,0.0,0.0,1.0,1.0,10,0,1,1.0
355950.0,4,2,1960,8540,3,7,0.0,11,85398.0,47558.0,1359.0,2.0,0.0,0.0,1.0,1.0,59,0,1,0.0
485000.0,5,2,3270,6129,3,9,0.0,7,85031.0,35239.0,1241.0,10.0,0.0,0.0,0.0,0.0,10,0,0,1.0
143000.0,3,1,1090,3315,4,6,0.0,8,75649.0,27757.0,1329.0,7.0,0.0,1.0,1.0,0.0,45,0,0,0.0
355000.0,3,1,940,8512,4,7,1.0,12,118382.0,71283.0,1814.0,1.0,1.0,0.0,0.0,1.0,47,0,0,0.0
200000.0,5,2,1770,15525,4,7,0.0,12,100069.0,42230.0,1606.0,4.0,0.0,0.0,1.0,1.0,55,0,0,0.0
913000.0,4,2,3640,10576,3,11,0.0,12,176389.0,71139.0,2037.0,1.0,0.0,0.0,0.0,1.0,15,0,0,1.0
409900.0,2,2,1590,1845,3,9,0.0,12,99696.0,47863.0,1528.0,5.0,1.0,0.0,0.0,1.0,17,0,0,1.0
265000.0,4,1,1290,6034,3,6,0.0,10,83786.0,28417.0,970.0,10.0,0.0,0.0,0.0,1.0,65,0,1,0.0
740000.0,5,3,3655,51836,5,8,0.0,12,145221.0,61397.0,2250.0,2.0,0.0,0.0,1.0,1.0,60,0,1,0.0
306000.0,4,2,2490,8124,3,7,0.0,8,119423.0,41624.0,1774.0,6.0,0.0,1.0,1.0,1.0,13,0,0,1.0
381000.0,3,2,1470,3999,3,7,0.0,10,150943.0,54888.0,1960.0,2.0,0.0,0.0,1.0,1.0,11,0,0,1.0
1050000.0,3,4,3190,29982,4,8,0.0,6,77455.0,37170.0,1162.0,6.0,0.0,0.0,0.0,1.0,74,0,1,0.0
408000.0,2,1,810,7440,5,6,0.0,11,93036.0,48771.0,981.0,5.0,1.0,0.0,0.0,1.0,66,0,0,0.0
739900.0,5,2,2980,5377,3,9,0.0,12,210341.0,81398.0,1636.0,2.0,1.0,0.0,1.0,1.0,8,0,0,1.0
674250.0,4,2,2780,35000,4,9,0.0,11,127434.0,64988.0,1700.0,1.0,0.0,0.0,0.0,0.0,29,0,0,0.0
438400.0,2,1,1340,8100,4,7,0.0,10,146750.0,77318.0,1831.0,1.0,0.0,0.0,1.0,1.0,61,0,0,0.0
703000.0,3,2,1360,5980,3,8,0.0,10,102569.0,71990.0,1270.0,3.0,0.0,0.0,0.0,1.0,69,1,0,1.0
262000.0,3,2,1320,6530,4,7,0.0,6,83611.0,33362.0,1352.0,7.0,0.0,0.0,1.0,0.0,25,0,0,0.0
353000.0,3,2,1210,14499,3,7,0.0,10,107044.0,55495.0,1690.0,2.0,1.0,0.0,1.0,1.0,31,0,0,0.0
500000.0,4,2,1940,7607,3,8,0.0,12,103112.0,49307.0,1614.0,4.0,1.0,0.0,1.0,1.0,20,0,0,1.0
332000.0,4,2,1980,6566,3,8,0.0,8,110551.0,41387.0,1657.0,5.0,0.0,1.0,1.0,1.0,11,0,0,1.0
824000.0,4,2,2320,14240,4,9,1.0,12,135185.0,59885.0,1951.0,1.0,0.0,0.0,1.0,1.0,40,0,1,0.0
290000.0,4,2,1660,4788,3,7,0.0,10,65255.0,35926.0,1034.0,9.0,1.0,0.0,0.0,1.0,47,0,0,0.0
700000.0,3,2,1660,1545,3,9,0.0,10,74063.0,84820.0,1270.0,5.0,1.0,1.0,0.0,1.0,12,0,1,1.0
550000.0,2,1,1080,3420,4,7,0.0,10,89375.0,63777.0,1303.0,2.0,0.0,0.0,0.0,1.0,92,0,1,0.0
549000.0,2,1,1510,11165,4,7,0.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,93,0,0,1.0
858000.0,4,2,3070,13720,3,9,0.0,12,102580.0,51220.0,1639.0,4.0,0.0,0.0,0.0,1.0,37,0,0,1.0
345000.0,2,1,970,10423,3,7,0.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,67,0,0,0.0
340000.0,4,2,2140,11651,3,8,0.0,8,51559.0,30362.0,867.0,2.0,0.0,0.0,1.0,0.0,84,0,0,1.0
275000.0,3,2,1260,1488,3,7,0.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,5,0,0,1.0
405000.0,3,1,1220,7771,3,7,0.0,12,145221.0,61397.0,2250.0,2.0,0.0,0.0,1.0,1.0,51,0,0,0.0
432500.0,3,2,1720,8145,5,7,1.0,11,90806.0,37398.0,1471.0,6.0,0.0,0.0,0.0,1.0,66,0,0,1.0
236500.0,4,1,2140,4217,3,6,0.0,10,78407.0,32644.0,1298.0,9.0,0.0,0.0,0.0,1.0,90,0,1,1.0
679000.0,4,2,1420,4923,4,8,0.0,10,128292.0,64996.0,2175.0,4.0,0.0,1.0,0.0,1.0,86,0,0,1.0
543000.0,4,2,2060,8451,3,8,1.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,19,0,0,1.0
294000.0,3,1,1320,9520,3,7,0.0,7,52242.0,29017.0,1086.0,10.0,0.0,0.0,0.0,1.0,61,0,1,0.0
340500.0,3,2,1810,10463,4,7,0.0,7,100461.0,42180.0,1607.0,8.0,0.0,0.0,1.0,0.0,46,0,0,0.0
1010000.0,4,2,2980,16263,3,9,0.0,12,170119.0,74882.0,2423.0,4.0,0.0,0.0,0.0,1.0,25,0,0,1.0
335000.0,2,2,1350,2560,3,8,0.0,12,163032.0,67983.0,1720.0,1.0,1.0,0.0,1.0,1.0,38,0,0,0.0
425000.0,3,2,1540,8011,3,7,0.0,11,109943.0,50680.0,1344.0,3.0,0.0,0.0,1.0,1.0,26,0,0,0.0
353000.0,3,2,2510,9240,4,8,0.0,8,51559.0,30362.0,867.0,2.0,0.0,0.0,1.0,0.0,14,0,0,1.0
540000.0,3,2,1670,5146,3,8,1.0,12,149385.0,59236.0,1975.0,2.0,0.0,0.0,0.0,1.0,24,0,0,1.0
640000.0,5,4,3690,11928,3,9,0.0,12,149743.0,65311.0,1898.0,2.0,0.0,0.0,1.0,1.0,8,0,1,1.0
339950.0,3,1,1320,11457,3,8,1.0,11,125339.0,51032.0,1507.0,2.0,0.0,0.0,1.0,1.0,55,0,0,0.0
195000.0,3,2,1510,8400,2,7,0.0,10,107044.0,55495.0,1690.0,2.0,1.0,0.0,1.0,1.0,35,0,1,0.0
322000.0,3,2,1510,8400,2,7,0.0,10,107044.0,55495.0,1690.0,2.0,1.0,0.0,1.0,1.0,36,0,1,0.0
660000.0,4,2,1870,10450,3,8,1.0,12,72942.0,42158.0,1499.0,5.0,0.0,0.0,1.0,1.0,37,0,1,0.0
280000.0,6,3,2400,9373,3,7,0.0,8,60558.0,28438.0,922.0,7.0,1.0,0.0,0.0,0.0,23,0,0,1.0
300000.0,6,3,2400,9373,3,7,0.0,8,60558.0,28438.0,922.0,7.0,1.0,0.0,0.0,0.0,24,0,0,1.0
207500.0,3,1,1170,8816,4,6,0.0,6,83442.0,30088.0,1243.0,7.0,0.0,0.0,1.0,0.0,48,0,0,0.0
195000.0,3,2,1190,8726,3,7,0.0,6,60989.0,26029.0,970.0,8.0,0.0,0.0,0.0,1.0,58,0,0,0.0
700000.0,3,2,2080,3880,5,7,0.0,10,123698.0,66859.0,1661.0,1.0,1.0,0.0,0.0,1.0,60,0,1,0.0
560000.0,4,2,2150,8555,4,7,0.0,10,56629.0,32633.0,1065.0,9.0,0.0,0.0,0.0,1.0,33,0,1,0.0
260000.0,3,2,1580,7344,5,7,0.0,10,107201.0,64829.0,1401.0,6.0,0.0,0.0,1.0,1.0,103,0,0,0.0
575000.0,3,2,1580,7344,5,7,0.0,10,107201.0,64829.0,1401.0,6.0,0.0,0.0,1.0,1.0,104,0,0,0.0
475000.0,3,2,2370,3239,3,8,0.0,11,97670.0,47605.0,1438.0,3.0,0.0,0.0,0.0,1.0,9,0,1,1.0
285000.0,3,2,1840,8601,3,7,0.0,10,53295.0,26162.0,1220.0,8.0,0.0,0.0,0.0,1.0,109,1,1,0.0
753888.0,4,2,2660,5500,3,9,0.0,12,124252.0,54271.0,1989.0,2.0,0.0,0.0,0.0,1.0,11,0,0,1.0
650000.0,3,2,2190,3600,3,9,0.0,12,124252.0,54271.0,1989.0,2.0,0.0,0.0,0.0,1.0,12,0,0,1.0
620000.0,3,2,1660,3478,4,7,0.0,10,113188.0,60879.0,1575.0,2.0,1.0,0.0,0.0,1.0,85,0,1,1.0
526000.0,3,2,1780,37801,3,7,0.0,12,152059.0,59238.0,2036.0,2.0,0.0,0.0,0.0,1.0,38,0,1,0.0
155000.0,2,1,700,5200,5,6,0.0,7,59952.0,31355.0,1168.0,9.0,0.0,0.0,0.0,1.0,62,0,0,0.0
